Date,Precipitation
23-11-2022,0
24-11-2022,0
25-11-2022,0
26-11-2022,0
27-11-2022,0
28-11-2022,0
29-11-2022,0
30-11-2022,0
01-12-2022,0
02-12-2022,0
03-12-2022,0
04-12-2022,0
05-12-2022,0
06-12-2022,0
07-12-2022,0
08-12-2022,0
09-12-2022,0
10-12-2022,0
11-12-2022,0
12-12-2022,0
13-12-2022,0
14-12-2022,0
15-12-2022,0
16-12-2022,0
17-12-2022,0
18-12-2022,0
19-12-2022,0
20-12-2022,0
21-12-2022,0
22-12-2022,0
23-12-2022,0
24-12-2022,0
25-12-2022,0
26-12-2022,0
27-12-2022,0.7
28-12-2022,0
29-12-2022,0
30-12-2022,0
31-12-2022,0
01-01-2023,0
02-01-2023,0
03-01-2023,0
04-01-2023,0
05-01-2023,0
06-01-2023,0
07-01-2023,0
08-01-2023,0
09-01-2023,3.6
10-01-2023,0.5
11-01-2023,2.5
12-01-2023,0.8
13-01-2023,0
14-01-2023,0
15-01-2023,0
16-01-2023,0
17-01-2023,1.6
18-01-2023,5.8
19-01-2023,0
20-01-2023,0
21-01-2023,0
22-01-2023,6.5
23-01-2023,1.7
24-01-2023,0
25-01-2023,0
26-01-2023,0
27-01-2023,2.5
28-01-2023,10.8
29-01-2023,0
30-01-2023,0
31-01-2023,0
01-02-2023,0
02-02-2023,0
03-02-2023,0
04-02-2023,0
05-02-2023,0
06-02-2023,0
07-02-2023,0
08-02-2023,0.2
09-02-2023,0.6
10-02-2023,0
11-02-2023,0
12-02-2023,0
13-02-2023,0
14-02-2023,0
15-02-2023,0
16-02-2023,0
17-02-2023,0
18-02-2023,0
19-02-2023,1.3
20-02-2023,0
21-02-2023,0
22-02-2023,0
23-02-2023,0
24-02-2023,0
25-02-2023,0
26-02-2023,1
27-02-2023,0
28-02-2023,0
01-03-2023,0
02-03-2023,0
03-03-2023,0
04-03-2023,0
05-03-2023,0
06-03-2023,0.6
07-03-2023,0
08-03-2023,0
09-03-2023,0
10-03-2023,0
11-03-2023,0
12-03-2023,0
13-03-2023,0
14-03-2023,0
15-03-2023,0
16-03-2023,16
17-03-2023,1.2
18-03-2023,9.7
19-03-2023,35.2
20-03-2023,0
21-03-2023,0
22-03-2023,1.1
23-03-2023,16.1
24-03-2023,0
25-03-2023,0
26-03-2023,0
27-03-2023,0
28-03-2023,0
29-03-2023,35.1
30-03-2023,6.5
31-03-2023,0.3
01-04-2023,0.1
02-04-2023,1
03-04-2023,0
04-04-2023,0
05-04-2023,0
06-04-2023,0
07-04-2023,0
08-04-2023,0
09-04-2023,0
10-04-2023,0
11-04-2023,0
12-04-2023,0
13-04-2023,0
14-04-2023,0
15-04-2023,0
16-04-2023,0
17-04-2023,0.2
18-04-2023,3.4
19-04-2023,0.6
20-04-2023,0
21-04-2023,0
22-04-2023,0
23-04-2023,0
24-04-2023,0
25-04-2023,0
26-04-2023,0
27-04-2023,0.3
28-04-2023,7.5
29-04-2023,17.4
30-04-2023,23.1
01-05-2023,3
02-05-2023,0
03-05-2023,0
04-05-2023,0
05-05-2023,0
06-05-2023,0
07-05-2023,0.1
08-05-2023,0
09-05-2023,0
10-05-2023,0
11-05-2023,0
12-05-2023,0
13-05-2023,0
14-05-2023,0
15-05-2023,0
16-05-2023,0
17-05-2023,0
18-05-2023,0
19-05-2023,0
20-05-2023,0
21-05-2023,0
22-05-2023,2
23-05-2023,1.7
24-05-2023,0
25-05-2023,6.6
26-05-2023,0
27-05-2023,0.5
28-05-2023,4.1
29-05-2023,55.5
30-05-2023,0.7
31-05-2023,0
01-06-2023,0
02-06-2023,0
03-06-2023,0.2
04-06-2023,0.1
05-06-2023,0.1
06-06-2023,0
07-06-2023,0
08-06-2023,0
09-06-2023,0
10-06-2023,0
11-06-2023,0
12-06-2023,0
13-06-2023,0
14-06-2023,0
15-06-2023,0
16-06-2023,7.4
17-06-2023,0
18-06-2023,3
19-06-2023,0.8
20-06-2023,0.4
21-06-2023,8.9
22-06-2023,6.9
23-06-2023,16.4
24-06-2023,16.2
25-06-2023,13.4
26-06-2023,5.2
27-06-2023,4.2
28-06-2023,7.9
29-06-2023,5.6
30-06-2023,0.9
01-07-2023,0.3
02-07-2023,1.6
03-07-2023,9.4
04-07-2023,28.3
05-07-2023,20.5
06-07-2023,16
07-07-2023,16
08-07-2023,31
09-07-2023,43.7
10-07-2023,22.6
11-07-2023,34.7
12-07-2023,13.5
13-07-2023,3.4
14-07-2023,13.5
15-07-2023,14.1
16-07-2023,14.9
17-07-2023,3.3
18-07-2023,0.7
19-07-2023,3
20-07-2023,11
21-07-2023,0
22-07-2023,10.3
23-07-2023,3
24-07-2023,6.6
25-07-2023,7.2
26-07-2023,5.7
27-07-2023,12.2
28-07-2023,3.7
29-07-2023,4.3
30-07-2023,0.5
31-07-2023,7
01-08-2023,1.2
02-08-2023,4.8
03-08-2023,4.3
04-08-2023,5.3
05-08-2023,5.9
06-08-2023,8.3
07-08-2023,2.6
08-08-2023,7.7
09-08-2023,5.4
10-08-2023,8.6
11-08-2023,8.2
12-08-2023,72.6
13-08-2023,2.3
14-08-2023,0.3
15-08-2023,1.4
16-08-2023,20.8
17-08-2023,11.1
18-08-2023,3.1
19-08-2023,7.8
20-08-2023,15.7
21-08-2023,27.6
22-08-2023,3.7
23-08-2023,3.4
24-08-2023,2.5
25-08-2023,0.1
26-08-2023,1.3
27-08-2023,0
28-08-2023,0
29-08-2023,0
30-08-2023,0
31-08-2023,0.7
01-09-2023,0.8
02-09-2023,1.4
03-09-2023,0.8
04-09-2023,0
05-09-2023,0
06-09-2023,0.4
07-09-2023,5.9
08-09-2023,12.2
09-09-2023,0.5
10-09-2023,0.3
11-09-2023,2.7
12-09-2023,0.3
13-09-2023,1.8
14-09-2023,1.7
15-09-2023,27.3
16-09-2023,3.4
17-09-2023,2.1
18-09-2023,0.4
19-09-2023,1.6
20-09-2023,0.6
21-09-2023,0.1
22-09-2023,0.5
23-09-2023,0
24-09-2023,0
25-09-2023,0
26-09-2023,0
27-09-2023,0
28-09-2023,0.2
29-09-2023,0.3
30-09-2023,2.3
01-10-2023,0
02-10-2023,0
03-10-2023,0
04-10-2023,0
05-10-2023,0
06-10-2023,0
07-10-2023,0
08-10-2023,0
09-10-2023,0
10-10-2023,0
11-10-2023,0
12-10-2023,0
13-10-2023,0
14-10-2023,8.6
15-10-2023,0
16-10-2023,0
17-10-2023,0
18-10-2023,0
19-10-2023,0
20-10-2023,0
21-10-2023,0
22-10-2023,0
23-10-2023,0
24-10-2023,0
25-10-2023,0
26-10-2023,0
27-10-2023,0
28-10-2023,0
29-10-2023,0
30-10-2023,0
31-10-2023,0
01-11-2023,0
02-11-2023,0
03-11-2023,0
04-11-2023,0
05-11-2023,0
06-11-2023,0
07-11-2023,0
08-11-2023,10.7
09-11-2023,0.6
10-11-2023,0
11-11-2023,0
12-11-2023,0
13-11-2023,0
14-11-2023,0
15-11-2023,0
16-11-2023,0
17-11-2023,0
18-11-2023,0
19-11-2023,0
20-11-2023,0
21-11-2023,0
22-11-2023,0
23-11-2023,0
24-11-2023,0
25-11-2023,2.7
26-11-2023,2.2
27-11-2023,0
28-11-2023,0.5
29-11-2023,0
30-11-2023,0
01-12-2023,0
02-12-2023,0.4
03-12-2023,0
04-12-2023,0
05-12-2023,0
06-12-2023,0
07-12-2023,0
08-12-2023,0
09-12-2023,0
10-12-2023,0
11-12-2023,0
12-12-2023,0
13-12-2023,0
14-12-2023,0
15-12-2023,0
16-12-2023,0
17-12-2023,0
18-12-2023,0
19-12-2023,0
20-12-2023,0
21-12-2023,0
22-12-2023,0
23-12-2023,0
24-12-2023,0
25-12-2023,0
26-12-2023,0
27-12-2023,0
28-12-2023,0
29-12-2023,0
30-12-2023,0
31-12-2023,0
01-01-2024,0
02-01-2024,0
03-01-2024,0
04-01-2024,0
05-01-2024,0
06-01-2024,0
07-01-2024,0
08-01-2024,0
09-01-2024,0
10-01-2024,0
11-01-2024,0
12-01-2024,0
13-01-2024,0
14-01-2024,0
15-01-2024,0
16-01-2024,0
17-01-2024,0
18-01-2024,0
19-01-2024,0
20-01-2024,0
21-01-2024,0
22-01-2024,0
23-01-2024,0
24-01-2024,0.2
25-01-2024,0
26-01-2024,0
27-01-2024,0
28-01-2024,0
29-01-2024,3.9
30-01-2024,18
31-01-2024,0
01-02-2024,0
02-02-2024,12
03-02-2024,1
04-02-2024,0
05-02-2024,0
06-02-2024,0
07-02-2024,0
08-02-2024,0
09-02-2024,0
10-02-2024,0
11-02-2024,0
12-02-2024,0
13-02-2024,0
14-02-2024,0
15-02-2024,0
16-02-2024,0
17-02-2024,4.4
18-02-2024,14.6
19-02-2024,0
20-02-2024,0
21-02-2024,0
22-02-2024,0.4
23-02-2024,0
24-02-2024,0
25-02-2024,1
26-02-2024,0
27-02-2024,0
28-02-2024,1.7
29-02-2024,17.1
01-03-2024,21.4
02-03-2024,0.2
03-03-2024,0
04-03-2024,0
05-03-2024,0.7
06-03-2024,0
07-03-2024,0
08-03-2024,0
09-03-2024,0.3
10-03-2024,0
11-03-2024,1.1
12-03-2024,0
13-03-2024,0
14-03-2024,0
15-03-2024,0
16-03-2024,0
17-03-2024,0.2
18-03-2024,0
19-03-2024,0
20-03-2024,0
21-03-2024,0
22-03-2024,0
23-03-2024,0
24-03-2024,0
25-03-2024,0
26-03-2024,0
27-03-2024,0
28-03-2024,2.8
29-03-2024,0
30-03-2024,0
31-03-2024,0
01-04-2024,0
02-04-2024,0
03-04-2024,0
04-04-2024,0
05-04-2024,0
06-04-2024,0
07-04-2024,0
08-04-2024,0
09-04-2024,0
10-04-2024,0
11-04-2024,0
12-04-2024,0.1
13-04-2024,0
14-04-2024,0
15-04-2024,0
16-04-2024,0
17-04-2024,0.1
18-04-2024,0
19-04-2024,0
20-04-2024,0
21-04-2024,0
22-04-2024,0
23-04-2024,0
24-04-2024,0
25-04-2024,1.2
26-04-2024,0
27-04-2024,0
28-04-2024,0
29-04-2024,0
30-04-2024,0
01-05-2024,0
02-05-2024,0
03-05-2024,0
04-05-2024,0
05-05-2024,0
06-05-2024,1
07-05-2024,0.6
08-05-2024,0
09-05-2024,1.7
10-05-2024,1
11-05-2024,0
12-05-2024,0
13-05-2024,0
14-05-2024,0
15-05-2024,0
16-05-2024,0
17-05-2024,0
18-05-2024,0.2
19-05-2024,0
20-05-2024,0
21-05-2024,0
22-05-2024,0.3
23-05-2024,0
24-05-2024,0
25-05-2024,0
26-05-2024,0
27-05-2024,0
28-05-2024,0
29-05-2024,0
30-05-2024,0
31-05-2024,0
01-06-2024,0
02-06-2024,0
03-06-2024,0
04-06-2024,0
05-06-2024,0
06-06-2024,0
07-06-2024,0
08-06-2024,0
09-06-2024,0
10-06-2024,0
11-06-2024,0
12-06-2024,0
13-06-2024,0
14-06-2024,0
15-06-2024,0
16-06-2024,0
17-06-2024,0
18-06-2024,0
19-06-2024,1.9
20-06-2024,0.1
21-06-2024,17.7
22-06-2024,0.5
23-06-2024,0.5
24-06-2024,18.2
25-06-2024,13.8
26-06-2024,7
27-06-2024,8.8
28-06-2024,3.8
29-06-2024,4.5
30-06-2024,6.4
01-07-2024,15.2
02-07-2024,1.7
03-07-2024,31.8
04-07-2024,17.8
05-07-2024,28.8
06-07-2024,28.3
07-07-2024,0.8
08-07-2024,0.8
09-07-2024,2.2
10-07-2024,11.3
11-07-2024,10.2
12-07-2024,1
13-07-2024,7.7
14-07-2024,32.7
15-07-2024,9.9
16-07-2024,3.1
17-07-2024,6.5
18-07-2024,1.2
19-07-2024,6.4
20-07-2024,4.7
21-07-2024,8.4
22-07-2024,2.1
23-07-2024,4.8
24-07-2024,7.3
25-07-2024,0.4
26-07-2024,0
27-07-2024,0.8
28-07-2024,1.3
29-07-2024,26.5
30-07-2024,50.9
31-07-2024,20.5
01-08-2024,6.5
02-08-2024,0
03-08-2024,9.5
04-08-2024,17.6
05-08-2024,17.5
06-08-2024,14.8
07-08-2024,20.9
08-08-2024,3.2
09-08-2024,37.2
10-08-2024,13.5
11-08-2024,3.3
12-08-2024,1.5
13-08-2024,3.1
14-08-2024,22.4
15-08-2024,1.7
16-08-2024,8.7
17-08-2024,8.9
18-08-2024,18.7
19-08-2024,4.7
20-08-2024,2.5
21-08-2024,5.8
22-08-2024,3.3
23-08-2024,8.3
24-08-2024,7.3
25-08-2024,21.8
26-08-2024,32.18121029
27-08-2024,33.35661018
28-08-2024,27.92594112
29-08-2024,18.48894455
30-08-2024,7.645361935
31-08-2024,0
01-09-2024,0
02-09-2024,0
03-09-2024,2.2
04-09-2024,14.1
05-09-2024,4.2
06-09-2024,0
07-09-2024,0.8
08-09-2024,20.8
09-09-2024,8.8
10-09-2024,78
11-09-2024,47.5
12-09-2024,0.1
13-09-2024,4.7
14-09-2024,0.2
15-09-2024,2.5
16-09-2024,9.9
17-09-2024,1.5
18-09-2024,0
19-09-2024,0
20-09-2024,0
21-09-2024,0
22-09-2024,0
23-09-2024,2.4
24-09-2024,35.2
25-09-2024,0.3
26-09-2024,0.2
27-09-2024,3.9
28-09-2024,0
29-09-2024,0
30-09-2024,0
01-10-2024,0
02-10-2024,0
03-10-2024,0
04-10-2024,0
05-10-2024,0
06-10-2024,0.2
07-10-2024,0
08-10-2024,0
09-10-2024,0
10-10-2024,0
11-10-2024,0
12-10-2024,0
13-10-2024,0
14-10-2024,0
15-10-2024,0
16-10-2024,0
17-10-2024,0
18-10-2024,0
19-10-2024,0
20-10-2024,0
21-10-2024,0
22-10-2024,0
23-10-2024,0
24-10-2024,0
25-10-2024,0
26-10-2024,0
27-10-2024,0
28-10-2024,0
29-10-2024,0
30-10-2024,0
31-10-2024,0
01-11-2024,0
02-11-2024,0
03-11-2024,0
04-11-2024,0
05-11-2024,0
06-11-2024,0
07-11-2024,0
08-11-2024,0
09-11-2024,0
10-11-2024,0
11-11-2024,0
12-11-2024,0
13-11-2024,0
14-11-2024,0
15-11-2024,0
16-11-2024,0
17-11-2024,0
18-11-2024,0
19-11-2024,0
20-11-2024,0
21-11-2024,0
22-11-2024,0
23-11-2024,0
24-11-2024,0
25-11-2024,0
26-11-2024,0
27-11-2024,0
28-11-2024,0
29-11-2024,0
30-11-2024,0
01-12-2024,0
02-12-2024,0
03-12-2024,0
04-12-2024,0
05-12-2024,0
06-12-2024,0
07-12-2024,0
