Date,Conductivity (µmho/cm)
2022-08-15,284.78810456170083
2022-08-16,284.66310779832213
2022-08-17,282.84832267821594
2022-08-18,283.286735501712
2022-08-19,287.2235575600121
2022-08-20,278.1606537547807
2022-08-21,280.8349480227363
2022-08-22,274.1364239068934
2022-08-23,284.05619893284717
2022-08-24,267.92921107872274
2022-08-25,284.59659026098103
2022-08-26,270.4187690112749
2022-08-27,259.4494252858078
2022-08-28,269.5335865973667
2022-08-29,262.7006606982233
2022-08-30,272.5043016634524
2022-08-31,260.7719701568238
2022-09-01,261.1700328983981
2022-09-02,249.7809918400597
2022-09-03,258.9553204208107
2022-09-04,243.78262883902792
2022-09-05,248.68094408074415
2022-09-06,264.3162080332837
2022-09-07,263.3879028940333
2022-09-08,259.7007863839868
2022-09-09,248.63970427470608
2022-09-10,254.08198628882542
2022-09-11,253.271593217457
2022-09-12,243.89730684869167
2022-09-13,261.77290056433804
2022-09-14,256.16886217090104
2022-09-15,247.19022950445773
2022-09-16,247.82246594109515
2022-09-17,247.97945902081676
2022-09-18,230.77192274301964
2022-09-19,242.44543757929003
2022-09-20,238.19930764236204
2022-09-21,234.7754954486458
2022-09-22,238.77937514525775
2022-09-23,252.48282454747306
2022-09-24,243.08253711603825
2022-09-25,233.2895062806813
2022-09-26,240.32002433793878
2022-09-27,245.0889598379506
2022-09-28,240.56659210076558
2022-09-29,233.2599543121493
2022-09-30,227.08760994508154
2022-10-01,235.56931651133058
2022-10-02,232.27321149791163
2022-10-03,234.73964084996442
2022-10-04,231.7710679617201
2022-10-05,233.622807103302
2022-10-06,221.20401669957374
2022-10-07,233.33605335302718
2022-10-08,224.24849092223266
2022-10-09,236.57077113632167
2022-10-10,215.75136895802908
2022-10-11,231.99589773764652
2022-10-12,219.94724102720005
2022-10-13,212.8237431779791
2022-10-14,212.96884380954202
2022-10-15,213.09323796941968
2022-10-16,217.3743184922781
2022-10-17,217.05204970292158
2022-10-18,208.20391149339486
2022-10-19,211.11754790302817
2022-10-20,225.58902417916133
2022-10-21,221.63746733984567
2022-10-22,211.43706334735165
2022-10-23,207.62279740089795
2022-10-24,207.24905208119137
2022-10-25,209.8241942887412
2022-10-26,197.20215855680064
2022-10-27,201.7414743653743
2022-10-28,190.7497914214909
2022-10-29,204.61259715116236
2022-10-30,205.49266721274145
2022-10-31,196.5427357588037
2022-11-01,210.36686260484396
2022-11-02,189.52207675374765
2022-11-03,186.97883516293348
2022-11-04,198.21227289825217
2022-11-05,203.27426000712023
2022-11-06,207.02330611450012
2022-11-07,190.937926984686
2022-11-08,201.14740833820247
2022-11-09,192.41470514227615
2022-11-10,190.7166572373866
2022-11-11,197.5340052898043
2022-11-12,195.17209279345997
2022-11-13,178.56299203633282
2022-11-14,199.68424633776527
2022-11-15,198.33260774970364
2022-11-16,183.36400063209464
2022-11-17,190.02672101719415
2022-11-18,190.11404914739563
2022-11-19,187.85029454990888
2022-11-20,181.47874052650212
2022-11-21,180.04884830097663
2022-11-22,184.1158086785361
2022-11-23,192.14329261095946
2022-11-24,187.1392633005348
2022-11-25,180.1171619933388
2022-11-26,187.79789209374061
2022-11-27,176.4773
2022-11-28,189.5919599976431
2022-11-29,176.4773
2022-11-30,177.97519744425705
2022-12-01,176.4773
2022-12-02,176.4773
2022-12-03,187.75241270982383
2022-12-04,176.4773
2022-12-05,181.29789042780308
2022-12-06,178.1971042130021
2022-12-07,181.66613440719487
2022-12-08,178.55498990616377
2022-12-09,176.4773
2022-12-10,184.67152219002637
2022-12-11,176.4773
2022-12-12,176.4773
2022-12-13,176.4773
2022-12-14,187.60841780129098
2022-12-15,182.84544051390944
2022-12-16,176.4773
2022-12-17,176.4773
2022-12-18,176.4773
2022-12-19,191.32883769675067
2022-12-20,179.2070425351072
2022-12-21,179.55055444145464
2022-12-22,183.85634843074297
2022-12-23,178.2438139348346
2022-12-24,176.4773
2022-12-25,176.4773
2022-12-26,176.4773
2022-12-27,176.62614954006276
2022-12-28,182.2249320703463
2022-12-29,177.55676772122308
2022-12-30,182.59352877209264
2022-12-31,176.98110682881878
2023-01-01,180.11717024119127
2023-01-02,178.24207300000003
2023-01-03,186.65097949898066
2023-01-04,182.816383452954
2023-01-05,187.80960196051345
2023-01-06,178.24207300000003
2023-01-07,196.319511664854
2023-01-08,180.60271186117416
2023-01-09,189.97214430481242
2023-01-10,178.24207300000003
2023-01-11,187.19602590962967
2023-01-12,178.24207300000003
2023-01-13,179.14876800952456
2023-01-14,197.91449626716226
2023-01-15,183.21602195468859
2023-01-16,186.65830260007817
2023-01-17,191.88189993913997
2023-01-18,189.7161762736178
2023-01-19,187.77799361597434
2023-01-20,189.89452538456547
2023-01-21,205.1824807703991
2023-01-22,188.03663814475107
2023-01-23,190.52275863574377
2023-01-24,197.2866977009387
2023-01-25,198.3357386310822
2023-01-26,199.5931113850465
2023-01-27,196.3243215722356
2023-01-28,184.1757175915911
2023-01-29,204.91677831006461
2023-01-30,185.60126473464695
2023-01-31,196.79921875344291
2023-02-01,189.93940269417328
2023-02-02,195.69425604052805
2023-02-03,199.3199421652746
2023-02-04,200.07288023228364
2023-02-05,201.6185627205012
2023-02-06,211.048110178305
2023-02-07,203.5285885504731
2023-02-08,199.35788649898493
2023-02-09,208.94605539846899
2023-02-10,211.45853595723398
2023-02-11,194.9258443287664
2023-02-12,208.99980944057154
2023-02-13,210.67204907924437
2023-02-14,204.40460973585692
2023-02-15,217.41942370410624
2023-02-16,207.37364688073285
2023-02-17,210.330611043103
2023-02-18,209.156408473083
2023-02-19,211.50697358147426
2023-02-20,204.48817814359333
2023-02-21,203.01857025667155
2023-02-22,225.92327755065452
2023-02-23,209.3434488479055
2023-02-24,209.33890378273372
2023-02-25,202.00406950092116
2023-02-26,213.98010816537777
2023-02-27,210.10781179288995
2023-02-28,232.56174872121127
2023-03-01,229.07880891723593
2023-03-02,217.91636501325922
2023-03-03,240.21428342017245
2023-03-04,232.1464640803462
2023-03-05,223.82550822921547
2023-03-06,209.2502490304323
2023-03-07,244.91207165369116
2023-03-08,219.48610632967114
2023-03-09,218.7640161492305
2023-03-10,239.13297228098264
2023-03-11,250.4851038367945
2023-03-12,244.00778699186964
2023-03-13,239.22946615905036
2023-03-14,240.59313291560687
2023-03-15,243.60247262202856
2023-03-16,244.06717049072122
2023-03-17,241.7697879711031
2023-03-18,241.64304471277387
2023-03-19,241.59111687297462
2023-03-20,237.75682099761772
2023-03-21,242.3227824012391
2023-03-22,233.29005839730414
2023-03-23,245.94332577501766
2023-03-24,240.67502746313588
2023-03-25,240.99717026332968
2023-03-26,251.40420291968584
2023-03-27,261.29501849769036
2023-03-28,259.0259176975788
2023-03-29,242.22134175712355
2023-03-30,247.5532259895011
2023-03-31,262.61523351731256
2023-04-01,249.88110134897536
2023-04-02,256.4799584146228
2023-04-03,263.19638338201406
2023-04-04,253.3707032768337
2023-04-05,262.23515767463954
2023-04-06,252.96989555205474
2023-04-07,259.36460439164017
2023-04-08,267.1132567219223
2023-04-09,254.4175304343378
2023-04-10,270.17640683032187
2023-04-11,267.94485392078303
2023-04-12,273.1511501236022
2023-04-13,271.8543774251285
2023-04-14,281.14334645982876
2023-04-15,273.2659551801957
2023-04-16,270.3156614293472
2023-04-17,275.3360037385134
2023-04-18,279.4050403642373
2023-04-19,276.8628655270285
2023-04-20,277.8177231951545
2023-04-21,273.46704737426035
2023-04-22,274.74401624090075
2023-04-23,270.394063569993
2023-04-24,294.1023522178048
2023-04-25,273.4770091183292
2023-04-26,278.40320985881146
2023-04-27,279.1606024493239
2023-04-28,291.72584399249814
2023-04-29,284.0621954829242
2023-04-30,296.09396135574747
2023-05-01,283.13112249324865
2023-05-02,290.88116592826765
2023-05-03,283.71210245932616
2023-05-04,306.06225070048185
2023-05-05,282.8671627141363
2023-05-06,294.4940574586306
2023-05-07,297.64387045978276
2023-05-08,296.85659122680124
2023-05-09,293.3207183340185
2023-05-10,294.49090513689316
2023-05-11,296.49843214590044
2023-05-12,295.862434410836
2023-05-13,304.5990742722982
2023-05-14,312.18120300000004
2023-05-15,295.02965349018314
2023-05-16,289.84878511455156
2023-05-17,299.75270371018746
2023-05-18,312.18120300000004
2023-05-19,295.86687909970465
2023-05-20,312.18120300000004
2023-05-21,312.18120300000004
2023-05-22,299.45512350001826
2023-05-23,308.11180980805534
2023-05-24,312.18120300000004
2023-05-25,302.34266771963513
2023-05-26,304.116570292923
2023-05-27,301.8796148456989
2023-05-28,299.2281368635677
2023-05-29,302.31774810993045
2023-05-30,298.6086459796587
2023-05-31,308.0986363004603
2023-06-01,302.6981199512717
2023-06-02,310.31708489475966
2023-06-03,297.7706640811647
2023-06-04,311.72034819699564
2023-06-05,312.18120300000004
2023-06-06,295.5819807144075
2023-06-07,312.18120300000004
2023-06-08,312.18120300000004
2023-06-09,302.0333749450596
2023-06-10,312.18120300000004
2023-06-11,312.18120300000004
2023-06-12,306.2944651896401
2023-06-13,311.1449528823196
2023-06-14,312.18120300000004
2023-06-15,312.18120300000004
2023-06-16,312.18120300000004
2023-06-17,305.38250911183644
2023-06-18,312.18120300000004
2023-06-19,301.9456566661889
2023-06-20,311.36910648064907
2023-06-21,305.66212437163836
2023-06-22,306.8665600886232
2023-06-23,312.18120300000004
2023-06-24,312.18120300000004
2023-06-25,312.18120300000004
2023-06-26,304.05541684938015
2023-06-27,309.542338532765
2023-06-28,312.18120300000004
2023-06-29,312.18120300000004
2023-06-30,312.18120300000004
2023-07-01,312.18120300000004
2023-07-02,312.18120300000004
2023-07-03,308.5280543881595
2023-07-04,311.4743968663595
2023-07-05,309.1461572718297
2023-07-06,312.18120300000004
2023-07-07,312.18120300000004
2023-07-08,303.6653644680245
2023-07-09,299.3909554594346
2023-07-10,295.38808625903636
2023-07-11,311.91493708556754
2023-07-12,299.89522465649077
2023-07-13,291.9089568294899
2023-07-14,309.8028777114318
2023-07-15,312.18120300000004
2023-07-16,306.030975773341
2023-07-17,311.63209881693786
2023-07-18,305.6671396438916
2023-07-19,303.83819932341345
2023-07-20,310.6367208962732
2023-07-21,301.3541700610934
2023-07-22,304.7982846961082
2023-07-23,304.5950179343839
2023-07-24,296.84472623972886
2023-07-25,308.18922101665714
2023-07-26,299.12757480309466
2023-07-27,294.2774358172002
2023-07-28,302.9197102936637
2023-07-29,291.8769362271245
2023-07-30,297.85072046923784
2023-07-31,296.85686139626415
2023-08-01,304.0140541337625
2023-08-02,298.8507603624266
2023-08-03,294.47653565126956
2023-08-04,299.7700459103041
2023-08-05,303.09932937609483
2023-08-06,296.2825849607697
2023-08-07,291.5069137872488
2023-08-08,281.13010238583735
2023-08-09,282.0550010843086
2023-08-10,286.667716951085
2023-08-11,283.5925417190138
2023-08-12,285.74665497616223
2023-08-13,286.59796944228185
2023-08-14,289.091754450612
2023-08-15,283.8333877874549
2023-08-16,286.9092181971222
2023-08-17,282.91288024371033
2023-08-18,267.23694128976234
2023-08-19,273.73521549986845
2023-08-20,278.48575371944355
2023-08-21,269.80543861712573
2023-08-22,281.8517217679879
2023-08-23,287.5504202650138
2023-08-24,284.27655772789694
2023-08-25,272.9146082372759
2023-08-26,284.16385654499385
2023-08-27,273.4350282768368
2023-08-28,268.87391962392917
2023-08-29,265.81555908789954
2023-08-30,266.9850897127117
2023-08-31,265.2869110776478
2023-09-01,268.2287159196623
2023-09-02,267.0644484236453
2023-09-03,264.82892341948997
2023-09-04,266.8529770187491
2023-09-05,271.1780984950433
2023-09-06,268.32346427623105
2023-09-07,249.64526406562356
2023-09-08,240.81019629380006
2023-09-09,264.8384519002365
2023-09-10,247.10883012833202
2023-09-11,254.20925891867643
2023-09-12,246.2515496546231
2023-09-13,240.55188442628457
2023-09-14,256.30800720753814
2023-09-15,256.73085731003334
2023-09-16,245.9489323562388
2023-09-17,230.2695002506724
2023-09-18,243.86527889820388
2023-09-19,249.4782940957932
2023-09-20,234.8337756101235
2023-09-21,245.66945244879417
2023-09-22,243.0840780163457
2023-09-23,246.2204574881642
2023-09-24,241.7539616136571
2023-09-25,232.72392801393917
2023-09-26,247.22349799897495
2023-09-27,236.30421605330537
2023-09-28,236.1067777042709
2023-09-29,228.4316648664494
2023-09-30,230.82726428078615
2023-10-01,226.50805658131577
2023-10-02,230.51077942089677
2023-10-03,242.9758326815435
2023-10-04,219.61355380798094
2023-10-05,216.75237123675484
2023-10-06,237.88646829962093
2023-10-07,224.65856216678498
2023-10-08,220.24044215725738
2023-10-09,231.4693792567002
2023-10-10,218.51161486132287
2023-10-11,234.96527745560815
2023-10-12,225.60863361285266
2023-10-13,216.1312076714852
2023-10-14,234.14710632467109
2023-10-15,213.16606857677647
2023-10-16,221.84100271312994
2023-10-17,217.61035483103927
2023-10-18,223.81183388809637
2023-10-19,224.66615713987815
2023-10-20,212.6254487192221
2023-10-21,205.9608855267098
2023-10-22,213.72198930039966
2023-10-23,204.537184461789
2023-10-24,222.97662809195674
2023-10-25,208.4823863829229
2023-10-26,203.91593144391516
2023-10-27,206.94705036290517
2023-10-28,194.97567727240576
2023-10-29,196.77209883712968
2023-10-30,211.5374610661505
2023-10-31,197.25536375581677
2023-11-01,193.56833625088373
2023-11-02,204.1280477128553
2023-11-03,207.96127707252234
2023-11-04,203.7607932999563
2023-11-05,204.93882009636815
2023-11-06,191.49078532875058
2023-11-07,185.90257799667629
2023-11-08,206.20709977263257
2023-11-09,192.28937787167203
2023-11-10,192.0597958142482
2023-11-11,202.71537358972373
2023-11-12,196.43078166813757
2023-11-13,195.00564225907152
2023-11-14,206.6463503757799
2023-11-15,185.72144497736213
2023-11-16,196.40094805952702
2023-11-17,189.48359555039957
2023-11-18,190.3893073287042
2023-11-19,198.87226824160183
2023-11-20,190.9249533967385
2023-11-21,190.5754052970424
2023-11-22,193.87630313456077
2023-11-23,182.97480023276012
2023-11-24,179.03768353710524
2023-11-25,178.24207300000003
2023-11-26,178.24207300000003
2023-11-27,198.477042332634
2023-11-28,178.24207300000003
2023-11-29,181.1809301320723
2023-11-30,180.37250513145776
2023-12-01,184.19686125205595
2023-12-02,187.49263125623463
2023-12-03,187.4637567065957
2023-12-04,178.24207300000003
2023-12-05,179.40654657927288
2023-12-06,182.35546832948705
2023-12-07,178.24873924997894
2023-12-08,191.37884038718934
2023-12-09,183.0910087202012
2023-12-10,184.63307173443857
2023-12-11,183.9163560683717
2023-12-12,187.42091513367023
2023-12-13,180.10498611665662
2023-12-14,178.24207300000003
2023-12-15,181.42459701585054
2023-12-16,178.24207300000003
2023-12-17,178.24207300000003
2023-12-18,182.53299915305547
2023-12-19,187.1950274117112
2023-12-20,178.39796649935013
2023-12-21,180.47189034386702
2023-12-22,190.54095372195158
2023-12-23,180.0404167999055
2023-12-24,197.12720396668934
2023-12-25,182.52141941945743
2023-12-26,178.24207300000003
2023-12-27,184.094042166911
2023-12-28,181.5483943217005
2023-12-29,188.25953097777276
2023-12-30,183.9906413662101
2023-12-31,178.33449513824291
2024-01-01,180.02449373000002
2024-01-02,180.06178395002038
2024-01-03,180.02449373000002
2024-01-04,180.02449373000002
2024-01-05,186.7053040586115
2024-01-06,194.89858224246493
2024-01-07,185.94538657222714
2024-01-08,180.02449373000002
2024-01-09,187.03819660333548
2024-01-10,192.9091380564426
2024-01-11,180.16260354065633
2024-01-12,184.0586754257513
2024-01-13,185.59092322265894
2024-01-14,180.234021990888
2024-01-15,191.15937880376802
2024-01-16,186.0600410888191
2024-01-17,190.51891715603037
2024-01-18,181.53798268074183
2024-01-19,185.37354191035828
2024-01-20,194.39700202372504
2024-01-21,187.0114765963415
2024-01-22,202.91631154593992
2024-01-23,188.05209378012816
2024-01-24,193.24301322090267
2024-01-25,199.05939729978212
2024-01-26,182.61074354183646
2024-01-27,180.8087752013619
2024-01-28,183.23015468520205
2024-01-29,204.26460884207455
2024-01-30,191.7876580747674
2024-01-31,215.1972522354243
2024-02-01,193.22300584377885
2024-02-02,199.4627107286523
2024-02-03,210.15144181295514
2024-02-04,214.34560791228262
2024-02-05,215.5778435657302
2024-02-06,210.20596557286237
2024-02-07,209.71973214213276
2024-02-08,207.44605941583836
2024-02-09,209.6826447388892
2024-02-10,200.89378452628142
2024-02-11,199.85733080455887
2024-02-12,206.71362885976308
2024-02-13,206.4316037940984
2024-02-14,205.3147597779768
2024-02-15,214.64530074789235
2024-02-16,217.49908348434937
2024-02-17,212.16316554893396
2024-02-18,223.27133328908056
2024-02-19,205.19223808920745
2024-02-20,213.10791801612663
2024-02-21,210.31691775152237
2024-02-22,202.97149336709415
2024-02-23,217.0040779913477
2024-02-24,217.76698418283587
2024-02-25,230.73420800936165
2024-02-26,225.36922852472551
2024-02-27,214.38616730838524
2024-02-28,236.4321864036623
2024-02-29,232.90814693801454
2024-03-01,229.34830515520417
2024-03-02,224.5594083049615
2024-03-03,220.3277507830477
2024-03-04,225.71867014717708
2024-03-05,237.47968604416005
2024-03-06,244.40120064623105
2024-03-07,243.04426798815248
2024-03-08,229.37622536947015
2024-03-09,225.92011702417062
2024-03-10,236.24448946748336
2024-03-11,223.48279027393005
2024-03-12,239.86814551440898
2024-03-13,237.59156707212892
2024-03-14,236.4273076110533
2024-03-15,229.36345241287827
2024-03-16,245.88040370032326
2024-03-17,239.4201361443925
2024-03-18,235.9410296066927
2024-03-19,224.704226191216
2024-03-20,246.5900866550006
2024-03-21,260.864327356101
2024-03-22,261.22007830481516
2024-03-23,246.9533074473107
2024-03-24,247.05928825399837
2024-03-25,256.02251351801675
2024-03-26,246.4958393141571
2024-03-27,257.1252703039289
2024-03-28,261.66374322324185
2024-03-29,266.1746967300972
2024-03-30,257.6590488222745
2024-03-31,258.0529685647368
2024-04-01,254.28561169200648
2024-04-02,255.7984571907284
2024-04-03,261.3083282674969
2024-04-04,266.7659041683272
2024-04-05,271.8716992424828
2024-04-06,260.4882108502368
2024-04-07,278.3281087219646
2024-04-08,266.5905092626529
2024-04-09,269.5140082029752
2024-04-10,265.32448837868515
2024-04-11,254.19947983817545
2024-04-12,279.3814678700836
2024-04-13,279.38540891139854
2024-04-14,273.03719680633293
2024-04-15,276.6346816025576
2024-04-16,280.9567398034339
2024-04-17,266.859643623002
2024-04-18,275.42184592369557
2024-04-19,286.08582636494083
2024-04-20,272.178655181078
2024-04-21,284.4585208042224
2024-04-22,273.43324963717714
2024-04-23,287.6966420873733
2024-04-24,285.01274201818296
2024-04-25,274.46953293886446
2024-04-26,295.6694779433388
2024-04-27,282.77333658165924
2024-04-28,283.14923461811964
2024-04-29,291.4270549158619
2024-04-30,299.23522945113916
2024-05-01,284.35824267179265
2024-05-02,293.08337203108186
2024-05-03,296.6207149052109
2024-05-04,299.3953114009606
2024-05-05,296.4674338487786
2024-05-06,293.3302193302558
2024-05-07,290.78259422236545
2024-05-08,298.23109477412555
2024-05-09,290.5717526872797
2024-05-10,277.86450051920167
2024-05-11,303.07185604123174
2024-05-12,307.20841723926793
2024-05-13,284.12821250786686
2024-05-14,294.6857385918445
2024-05-15,307.23529112759076
2024-05-16,315.30301503
2024-05-17,304.19631660682955
2024-05-18,299.37675727830805
2024-05-19,303.9653885335784
2024-05-20,315.30301503
2024-05-21,301.7767873386963
2024-05-22,301.2268285412181
2024-05-23,304.08050218936603
2024-05-24,301.18348432163606
2024-05-25,309.5342203285356
2024-05-26,315.30301503
2024-05-27,311.9655208042048
2024-05-28,308.2322108462691
2024-05-29,308.38457265043127
2024-05-30,299.54471253977385
2024-05-31,315.30301503
2024-06-01,311.1503219472997
2024-06-02,310.7672126093955
2024-06-03,315.30301503
2024-06-04,314.9298132168937
2024-06-05,307.5844081834519
2024-06-06,310.2425579364013
2024-06-07,315.30301503
2024-06-08,314.69009726142366
2024-06-09,303.6172594042227
2024-06-10,315.30301503
2024-06-11,309.6259630882471
2024-06-12,315.30301503
2024-06-13,315.30301503
2024-06-14,311.6841585202616
2024-06-15,315.30301503
2024-06-16,315.30301503
2024-06-17,315.30301503
2024-06-18,315.30301503
2024-06-19,309.12793864013145
2024-06-20,310.61525127698934
2024-06-21,315.30301503
2024-06-22,312.8243521828979
2024-06-23,312.27257200308213
2024-06-24,308.18539993018385
2024-06-25,315.30301503
2024-06-26,315.30301503
2024-06-27,307.0363907586137
2024-06-28,314.8390571381909
2024-06-29,315.30301503
2024-06-30,313.72318792084815
2024-07-01,315.30301503
2024-07-02,306.1262929983702
2024-07-03,315.30301503
2024-07-04,311.9850423982537
2024-07-05,315.30301503
2024-07-06,315.30301503
2024-07-07,315.30301503
2024-07-08,315.30301503
2024-07-09,314.0904805170209
2024-07-10,312.7497013595273
2024-07-11,308.35880708377863
2024-07-12,312.9757860003933
2024-07-13,307.9186400663679
2024-07-14,310.83924586618053
2024-07-15,315.30301503
2024-07-16,301.30877616175076
2024-07-17,315.30301503
2024-07-18,315.30301503
2024-07-19,306.1882873108876
2024-07-20,291.02606272866433
2024-07-21,301.47100696324804
2024-07-22,314.7452520064747
2024-07-23,304.51312055654785
2024-07-24,296.7657051268047
2024-07-25,299.716401671724
2024-07-26,308.8484982731852
2024-07-27,306.02337933853715
2024-07-28,299.5999153787583
2024-07-29,297.9519170190751
2024-07-30,297.03819915563645
2024-07-31,292.42523755540327
2024-08-01,310.14822271415625
2024-08-02,295.25574727381553
2024-08-03,305.6770104011091
2024-08-04,307.085346906933
2024-08-05,302.4541175859901
2024-08-06,291.2025512835771
2024-08-07,296.4379797733573
2024-08-08,292.4578356222225
2024-08-09,285.1749500188719
2024-08-10,293.23100001286167
2024-08-11,281.3776683970018
2024-08-12,297.70262570319784
2024-08-13,284.73989080656867
2024-08-14,288.65054365522866
2024-08-15,288.29805491484035
2024-08-16,283.3864398270729
2024-08-17,288.5726711738426
2024-08-18,279.8555943515508
2024-08-19,288.66690610601626
2024-08-20,271.51076243672856
2024-08-21,281.22079897143675
2024-08-22,293.39918732720747
2024-08-23,270.9549425004049
2024-08-24,272.2616719328214
2024-08-25,279.89012792359756
2024-08-26,276.394565551623
2024-08-27,276.57213952430504
2024-08-28,276.5052302036605
2024-08-29,276.481654728409
2024-08-30,278.8506554042176
2024-08-31,272.6548650126564
2024-09-01,266.80805962793187
2024-09-02,272.35420498162625
2024-09-03,280.17792282786536
2024-09-04,264.2508060053249
2024-09-05,256.9912363155076
2024-09-06,271.02228025612305
2024-09-07,260.94475842258703
2024-09-08,244.8548166015202
2024-09-09,265.7093873807235
2024-09-10,254.48914135870695
2024-09-11,256.57797022443435
2024-09-12,258.5016601981774
2024-09-13,256.314592390738
2024-09-14,258.93611539568843
2024-09-15,249.43567287881444
2024-09-16,255.18351790613218
2024-09-17,248.3923036358963
2024-09-18,254.5007513459504
2024-09-19,252.43731962895012
2024-09-20,239.9765626475162
2024-09-21,253.53698064376272
2024-09-22,240.5588906895455
2024-09-23,249.18652784999227
2024-09-24,244.81462794532607
2024-09-25,254.36938239510496
2024-09-26,238.19424659812339
2024-09-27,236.12223476284365
2024-09-28,237.3726613411107
2024-09-29,234.15607525627803
2024-09-30,241.0452011695513
2024-10-01,222.30209065558324
2024-10-02,225.26185299523763
2024-10-03,224.0248101460712
2024-10-04,237.59570141279258
2024-10-05,242.0094907328157
2024-10-06,227.66907726371784
2024-10-07,226.0867890677618
2024-10-08,226.71944606812534
2024-10-09,233.57155926989807
2024-10-10,217.2588072877795
2024-10-11,224.66288732264653
2024-10-12,228.95013967174685
2024-10-13,224.42433656359682
2024-10-14,221.09085064028756
2024-10-15,225.94566884769532
2024-10-16,197.91538241561443
2024-10-17,221.50557021734784
2024-10-18,210.77397856951865
2024-10-19,201.18383015228576
2024-10-20,217.23227830650902
2024-10-21,222.51470933165984
2024-10-22,210.51798329779473
2024-10-23,217.48137799258703
2024-10-24,221.31685829902412
2024-10-25,218.1943130294435
2024-10-26,219.61714305722828
2024-10-27,212.1440350791415
2024-10-28,206.36675390793553
2024-10-29,193.2396626587431
2024-10-30,202.22050985627055
2024-10-31,196.9875574607015
2024-11-01,218.07386902734146
2024-11-02,200.12275798510134
2024-11-03,201.45883325832844
2024-11-04,203.74991504167502
2024-11-05,199.23597137322076
2024-11-06,210.46553531433776
2024-11-07,192.79759408183543
2024-11-08,197.98031027817606
2024-11-09,190.39919359024424
2024-11-10,185.45231324588875
2024-11-11,189.88711765263562
2024-11-12,193.36512369881268
2024-11-13,189.8153077128513
2024-11-14,187.22244064657346
2024-11-15,181.36242129047093
2024-11-16,190.35777495625442
2024-11-17,180.02449373000002
2024-11-18,195.26369929371364
2024-11-19,189.73552142220066
2024-11-20,180.02449373000002
2024-11-21,185.75032867564792
2024-11-22,181.98406834921386
2024-11-23,189.26599491594635
2024-11-24,196.20130303569664
2024-11-25,180.02449373000002
2024-11-26,186.32180725682255
2024-11-27,183.8684432286979
2024-11-28,189.49459551830213
2024-11-29,185.74557425581088
2024-11-30,180.02449373000002
2024-12-01,181.10148003344787
2024-12-02,180.02449373000002
2024-12-03,190.57249838014928
2024-12-04,182.57320363320923
2024-12-05,195.96935276500042
2024-12-06,181.4008823218473
2024-12-07,180.02449373000002
2024-12-08,180.02449373000002
2024-12-09,180.02449373000002
2024-12-10,180.02449373000002
2024-12-11,182.69308452244408
2024-12-12,184.29310275276137
2024-12-13,180.02449373000002
2024-12-14,186.8470879997303
2024-12-15,180.02449373000002
2024-12-16,181.2164966151834
2024-12-17,191.83090265530336
2024-12-18,186.5798234971929
2024-12-19,180.02449373000002
2024-12-20,180.02449373000002
2024-12-21,180.02449373000002
2024-12-22,180.02449373000002
2024-12-23,180.02449373000002
2024-12-24,180.02449373000002
2024-12-25,180.02449373000002
2024-12-26,181.0072770489118
2024-12-27,180.02449373000002
2024-12-28,180.02449373000002
2024-12-29,182.15546038042768
2024-12-30,184.34558153948691
2024-12-31,180.02449373000002
