Date,Fecal Streptococci (MPN/100 mL)
2022-06-16,2.1465063697571383
2022-06-17,2.175459605804464
2022-06-18,2.1257848035718596
2022-06-19,2.1579506075977313
2022-06-20,2.1404483490310193
2022-06-21,2.153144064846895
2022-06-22,2.1869462465337453
2022-06-23,2.1611469874439773
2022-06-24,2.159387542548141
2022-06-25,2.125451657878575
2022-06-26,2.1810885275987366
2022-06-27,2.1804416049018247
2022-06-28,2.2210680685072988
2022-06-29,2.1599660738607125
2022-06-30,2.1753150283068092
2022-07-01,2.1779918823955815
2022-07-02,2.213761109605388
2022-07-03,2.1729957067200596
2022-07-04,2.1844287813566687
2022-07-05,2.1946955904853396
2022-07-06,2.185823447761577
2022-07-07,2.1715425235599843
2022-07-08,2.1897316823198554
2022-07-09,2.2140068092407055
2022-07-10,2.1622822835849314
2022-07-11,2.193675841201286
2022-07-12,2.174242520262547
2022-07-13,2.224374837336461
2022-07-14,2.156841602438753
2022-07-15,2.183208464346748
2022-07-16,2.2088445571865636
2022-07-17,2.2408979585712254
2022-07-18,2.201030466633019
2022-07-19,2.190267463518787
2022-07-20,2.254104411096641
2022-07-21,2.170890073763636
2022-07-22,2.153414426371885
2022-07-23,2.222365457230581
2022-07-24,2.1999774604469313
2022-07-25,2.1883563290069756
2022-07-26,2.2340660310724347
2022-07-27,2.223800707187474
2022-07-28,2.2047604609901907
2022-07-29,2.188037835145384
2022-07-30,2.244461330703763
2022-07-31,2.240295249456078
2022-08-01,2.2226651392072627
2022-08-02,2.27374754213929
2022-08-03,2.2008011561596312
2022-08-04,2.190601172391427
2022-08-05,2.213252532784646
2022-08-06,2.231104143860754
2022-08-07,2.239817585487575
2022-08-08,2.2287807569983307
2022-08-09,2.245207777682124
2022-08-10,2.205583868909771
2022-08-11,2.275567413954852
2022-08-12,2.2378737173175463
2022-08-13,2.269657640035411
2022-08-14,2.251072882211166
2022-08-15,2.2551229583217447
2022-08-16,2.2591201955867395
2022-08-17,2.257095174706975
2022-08-18,2.2631286690981725
2022-08-19,2.2816665380570975
2022-08-20,2.253785543652398
2022-08-21,2.2678305133484638
2022-08-22,2.2484071995823807
2022-08-23,2.2883396886452547
2022-08-24,2.235251424184306
2022-08-25,2.299287962904856
2022-08-26,2.253163798812089
2022-08-27,2.2184978736404988
2022-08-28,2.2590210920072336
2022-08-29,2.239122859961352
2022-08-30,2.278636321391534
2022-08-31,2.2412296450855593
2022-09-01,2.247138523224027
2022-09-02,2.210941990259057
2022-09-03,2.2481761242200546
2022-09-04,2.1984453516507396
2022-09-05,2.2203841623882443
2022-09-06,2.2806553175031996
2022-09-07,2.2817556547213456
2022-09-08,2.2729865717181124
2022-09-09,2.2378640712454945
2022-09-10,2.2616630325915583
2022-09-11,2.2631105945273147
2022-09-12,2.233951119720114
2022-09-13,2.3020896615318125
2022-09-14,2.286348117365883
2022-09-15,2.25852892763358
2022-09-16,2.265007488666397
2022-09-17,2.2697607196029694
2022-09-18,2.2124684995292254
2022-09-19,2.258292382177934
2022-09-20,2.2472286576119735
2022-09-21,2.2390688338819618
2022-09-22,2.2574023274828847
2022-09-23,2.310341792416492
2022-09-24,2.2807313776073284
2022-09-25,2.2496805998378013
2022-09-26,2.2786750544454555
2022-09-27,2.2995524063346804
2022-09-28,2.2872053707332523
2022-09-29,2.2648722245864503
2022-09-30,2.246546722682155
2022-10-01,2.280512611379656
2022-10-02,2.2723692929949504
2022-10-03,2.2847597849907664
2022-10-04,2.2776918238343384
2022-10-05,2.2877904846933443
2022-10-06,2.246873157742108
2022-10-07,2.293586527120801
2022-10-08,2.264463782231567
2022-10-09,2.3117519416588714
2022-10-10,2.2406231583301532
2022-10-11,2.3018108096393783
2022-10-12,2.261895682780959
2022-10-13,2.2395137985908313
2022-10-14,2.2430336777807804
2022-10-15,2.246421198920276
2022-10-16,2.2645947499827703
2022-10-17,2.26626763468628
2022-10-18,2.2374300158791347
2022-10-19,2.2505369464309384
2022-10-20,2.304859287549191
2022-10-21,2.293321711026102
2022-10-22,2.25940268937566
2022-10-23,2.2482264256766293
2022-10-24,2.249272132880677
2022-10-25,2.2607832730925663
2022-10-26,2.217951783896825
2022-10-27,2.2363431761109807
2022-10-28,2.1991984099838477
2022-10-29,2.2507507435724787
2022-10-30,2.255866627618106
2022-10-31,2.2258052423750496
2022-11-01,2.2770090948149986
2022-11-02,2.2043241742386144
2022-11-03,2.1969301623190476
2022-11-04,2.2386663266633193
2022-11-05,2.258288866936103
2022-11-06,2.273149145701619
2022-11-07,2.2170985691370104
2022-11-08,2.2548841722218462
2022-11-09,2.2249446877553467
2022-11-10,2.2200541737102473
2022-11-11,2.2455006417443673
2022-11-12,2.238088564453223
2022-11-13,2.179717896775041
2022-11-14,2.2560224412138754
2022-11-15,2.251990339712957
2022-11-16,2.1992496579290615
2022-11-17,2.223686954460572
2022-11-18,2.2245637542599743
2022-11-19,2.2169667096712042
2022-11-20,2.194621687942621
2022-11-21,2.189848071796533
2022-11-22,2.2046285868201325
2022-11-23,2.2334762677989395
2022-11-24,2.2157052162532977
2022-11-25,2.1906491211442978
2022-11-26,2.218025487862969
2022-11-27,2.1239312003512807
2022-11-28,2.224090385757242
2022-11-29,2.1486322087956293
2022-11-30,2.1819493531089624
2022-12-01,2.1608198737111937
2022-12-02,2.154527439835878
2022-12-03,2.2153094273086182
2022-12-04,2.171928414408323
2022-12-05,2.19083388384834
2022-12-06,2.17893301383108
2022-12-07,2.190419563258505
2022-12-08,2.178329545719179
2022-12-09,2.141760352439258
2022-12-10,2.197990082913802
2022-12-11,2.1580877104667726
2022-12-12,2.129074543815006
2022-12-13,2.155939954847598
2022-12-14,2.203213495408784
2022-12-15,2.1847018432119873
2022-12-16,2.1522031131635297
2022-12-17,2.150260647462112
2022-12-18,2.149036069894
2022-12-19,2.208270378447087
2022-12-20,2.163117108598412
2022-12-21,2.162412337379614
2022-12-22,2.17578869079012
2022-12-23,2.1536731527404025
2022-12-24,2.139048185609715
2022-12-25,2.1387199737524445
2022-12-26,2.1399769256480554
2022-12-27,2.1389323710652755
2022-12-28,2.1565204106964706
2022-12-29,2.137375476267225
2022-12-30,2.1528264158403467
2022-12-31,2.1301807370649297
2023-01-01,2.1536710076274534
2023-01-02,2.0982674165163084
2023-01-03,2.1714361851314714
2023-01-04,2.154864003627269
2023-01-05,2.1697593500644157
2023-01-06,2.067575325752065
2023-01-07,2.1940990870826247
2023-01-08,2.1348542319508983
2023-01-09,2.165146268855801
2023-01-10,2.10798038883515
2023-01-11,2.14872450714569
2023-01-12,2.103994913927829
2023-01-13,2.1132615552814165
2023-01-14,2.1768422365384015
2023-01-15,2.1208569930154715
2023-01-16,2.1296102788228883
2023-01-17,2.1446765778797787
2023-01-18,2.1333046763107544
2023-01-19,2.1226987305049616
2023-01-20,2.1265283085651996
2023-01-21,2.1773541912943024
2023-01-22,2.112301705466296
2023-01-23,2.1173211291256613
2023-01-24,2.1375773754399745
2023-01-25,2.1373833263029636
2023-01-26,2.1378945421167885
2023-01-27,2.1222032935260553
2023-01-28,2.074762015136272
2023-01-29,2.1447486182985345
2023-01-30,2.0716420324394282
2023-01-31,2.1074793430630048
2023-02-01,2.078793075526293
2023-02-02,2.095128897232839
2023-02-03,2.1038314984547357
2023-02-04,2.1022464916124166
2023-02-05,2.103466187773136
2023-02-06,2.132817291826945
2023-02-07,2.101612035419679
2023-02-08,2.0823441670045493
2023-02-09,2.112193737158229
2023-02-10,2.1167529075577436
2023-02-11,2.0532748295642937
2023-02-12,2.0990887771529696
2023-02-13,2.1005947039702058
2023-02-14,2.073729813819412
2023-02-15,2.1157166213336063
2023-02-16,2.075332015154865
2023-02-17,2.081374944245314
2023-02-18,2.072654219719517
2023-02-19,2.076513805963642
2023-02-20,2.0469045889364414
2023-02-21,2.037108443476031
2023-02-22,2.11435931579677
2023-02-23,2.050591229017476
2023-02-24,2.046019174260069
2023-02-25,2.015267455605122
2023-02-26,2.053484430783456
2023-02-27,2.0351028494787724
2023-02-28,2.1107475188816323
2023-03-01,2.093765822247522
2023-03-02,2.049364007912734
2023-03-03,2.124471514299758
2023-03-04,2.091139325779295
2023-03-05,2.0569137857069113
2023-03-06,2.00036349115182
2023-03-07,2.123244721350448
2023-03-08,2.027969983936462
2023-03-09,2.020939399544311
2023-03-10,2.089251327193985
2023-03-11,2.1253789705626263
2023-03-12,2.097849981595458
2023-03-13,2.0764101071691403
2023-03-14,2.0769284705871853
2023-03-15,2.083348094834396
2023-03-16,2.080704852440088
2023-03-17,2.0682234521876923
2023-03-18,2.0635220171768234
2023-03-19,2.059116721260133
2023-03-20,2.041233159673921
2023-03-21,2.0533819500245776
2023-03-22,2.016996672028939
2023-03-23,2.058095250994922
2023-03-24,2.0352233384014546
2023-03-25,2.0323535891583626
2023-03-26,2.065538797212676
2023-03-27,2.0969190465491403
2023-03-28,2.0849108655310378
2023-03-29,2.0210312726352555
2023-03-30,2.036252610173277
2023-03-31,2.0862676644306104
2023-04-01,2.0370551870326676
2023-04-02,2.056934601884119
2023-04-03,2.0772804970407495
2023-04-04,2.0385951194581327
2023-04-05,2.0667089610717144
2023-04-06,2.030123604378377
2023-04-07,2.04951754035686
2023-04-08,2.0737988343752534
2023-04-09,2.0251173413062196
2023-04-10,2.0781132696830005
2023-04-11,2.0669124789043063
2023-04-12,2.0823312064368653
2023-04-13,2.0745814002513576
2023-04-14,2.104695450970931
2023-04-15,2.0735596154184797
2023-04-16,2.0600799898214475
2023-04-17,2.0751272266820986
2023-04-18,2.0868381025091076
2023-04-19,2.074999504131079
2023-04-20,2.0757131205337767
2023-04-21,2.057542015080757
2023-04-22,2.059534032896352
2023-04-23,2.0414950557325184
2023-04-24,2.1237299784682593
2023-04-25,2.0476971195911435
2023-04-26,2.062987094467299
2023-04-27,2.0634564714531423
2023-04-28,2.1061654026564356
2023-04-29,2.076697605166413
2023-04-30,2.1176405021084976
2023-05-01,2.0693874831979047
2023-05-02,2.0951801535023944
2023-05-03,2.067761967610142
2023-05-04,2.1458417439279014
2023-05-05,2.061332684638852
2023-05-06,2.1012610664339015
2023-05-07,2.110987846334871
2023-05-08,2.1067277237540205
2023-05-09,2.092725765652274
2023-05-10,2.095606141112039
2023-05-11,2.10155237969476
2023-05-12,2.0981331834136645
2023-05-13,2.128263757881632
2023-05-14,2.1619121354233513
2023-05-15,2.092173276377107
2023-05-16,2.072828474229048
2023-05-17,2.107435110449607
2023-05-18,2.1777728256422546
2023-05-19,2.092260642937137
2023-05-20,2.1568343834888695
2023-05-21,2.1594992706277
2023-05-22,2.1037149282829093
2023-05-23,2.134334310924127
2023-05-24,2.1633429828873867
2023-05-25,2.113370492440628
2023-05-26,2.1196435799493214
2023-05-27,2.111670600860787
2023-05-28,2.1022956056959012
2023-05-29,2.1135028941582426
2023-05-30,2.100507405691236
2023-05-31,2.134729800926786
2023-06-01,2.115849985344458
2023-06-02,2.1435463665593546
2023-06-03,2.099301418300213
2023-06-04,2.1497631545545444
2023-06-05,2.164582889283656
2023-06-06,2.0936414312588094
2023-06-07,2.156520354605507
2023-06-08,2.1804057695206884
2023-06-09,2.119532620374931
2023-06-10,2.19568411665668
2023-06-11,2.1653148178574564
2023-06-12,2.1382874509536913
2023-06-13,2.156940406407427
2023-06-14,2.174692677831988
2023-06-15,2.1642079847514437
2023-06-16,2.1780694729528984
2023-06-17,2.1424232439043642
2023-06-18,2.1724472082355537
2023-06-19,2.13362021520669
2023-06-20,2.1691193587574813
2023-06-21,2.15065268632728
2023-06-22,2.156940522302174
2023-06-23,2.2096749191592306
2023-06-24,2.2078947751375364
2023-06-25,2.1974225933827745
2023-06-26,2.155542494647566
2023-06-27,2.177470047464772
2023-06-28,2.21880505591012
2023-06-29,2.1931436171265806
2023-06-30,2.2511635971556325
2023-07-01,2.203479188832912
2023-07-02,2.2002141383308227
2023-07-03,2.1892181657904977
2023-07-04,2.2025258484381203
2023-07-05,2.1970573912214393
2023-07-06,2.221114220026789
2023-07-07,2.2293992576256048
2023-07-08,2.1863845781199562
2023-07-09,2.1742035146132177
2023-07-10,2.1630494941054015
2023-07-11,2.2252722292099523
2023-07-12,2.1855983319163
2023-07-13,2.16038400901889
2023-07-14,2.227652366363453
2023-07-15,2.283650489839623
2023-07-16,2.2210605868003963
2023-07-17,2.244580360921041
2023-07-18,2.2268420570412166
2023-07-19,2.223923551128451
2023-07-20,2.2518646404500346
2023-07-21,2.222419474912789
2023-07-22,2.2384717342479092
2023-07-23,2.241541567890816
2023-07-24,2.217700552724547
2023-07-25,2.262096877734356
2023-07-26,2.233654652175859
2023-07-27,2.2202928864401037
2023-07-28,2.2551565007417707
2023-07-29,2.219753374550532
2023-07-30,2.245159479431656
2023-07-31,2.245715746070302
2023-08-01,2.275416297574326
2023-08-02,2.2611472705699214
2023-08-03,2.2497272703264404
2023-08-04,2.2728645727393735
2023-08-05,2.289015203219163
2023-08-06,2.268957181166405
2023-08-07,2.2562145972574665
2023-08-08,2.2234925538087853
2023-08-09,2.2311570879773384
2023-08-10,2.2520144326529072
2023-08-11,2.2454357594259458
2023-08-12,2.257552547511018
2023-08-13,2.265034602978024
2023-08-14,2.2783994287184828
2023-08-15,2.264093481405452
2023-08-16,2.279566680831238
2023-08-17,2.2697949633780174
2023-08-18,2.2183218787642733
2023-08-19,2.246052569024298
2023-08-20,2.2675501613286193
2023-08-21,2.24108789388967
2023-08-22,2.2886553202282958
2023-08-23,2.313557583184701
2023-08-24,2.3064184189203885
2023-08-25,2.270395314225637
2023-08-26,2.315127221955947
2023-08-27,2.281365383584657
2023-08-28,2.269629149929409
2023-08-29,2.263256559213444
2023-08-30,2.271978916864824
2023-08-31,2.2704534458908996
2023-09-01,2.2854919895001253
2023-09-02,2.2858572911087376
2023-09-03,2.282386634728224
2023-09-04,2.2941173833505717
2023-09-05,2.314053521774597
2023-09-06,2.308333635544712
2023-09-07,2.246085647492309
2023-09-08,2.218975016170913
2023-09-09,2.3092153926107475
2023-09-10,2.250301177119683
2023-09-11,2.2800450925048907
2023-09-12,2.25598802283676
2023-09-13,2.2399721826339274
2023-09-14,2.300559657164285
2023-09-15,2.3063596651618123
2023-09-16,2.2721155698235354
2023-09-17,2.22035206479774
2023-09-18,2.2731133164093538
2023-09-19,2.297333885073679
2023-09-20,2.249174068800014
2023-09-21,2.29198167238386
2023-09-22,2.2868224547564115
2023-09-23,2.3020623699664298
2023-09-24,2.2901122596921826
2023-09-25,2.261825715373505
2023-09-26,2.3175342100529703
2023-09-27,2.282420668315796
2023-09-28,2.285557851878077
2023-09-29,2.26194634330081
2023-09-30,2.274257826467026
2023-10-01,2.2625429050108528
2023-10-02,2.2805031138106355
2023-10-03,2.3286387950659577
2023-10-04,2.2487715105249806
2023-10-05,2.2420731611917772
2023-10-06,2.321021930151856
2023-10-07,2.2771979219642504
2023-10-08,2.264785085503177
2023-10-09,2.308201248250515
2023-10-10,2.265182004962432
2023-10-11,2.3271482775235763
2023-10-12,2.296878640235128
2023-10-13,2.266120461797191
2023-10-14,2.33349463626228
2023-10-15,2.261535047436846
2023-10-16,2.295429772610916
2023-10-17,2.2831723990013164
2023-10-18,2.308111042037096
2023-10-19,2.313890293601747
2023-10-20,2.273552645775644
2023-10-21,2.252351512113026
2023-10-22,2.282605842410754
2023-10-23,2.252273543815117
2023-10-24,2.320533016673604
2023-10-25,2.271105213506686
2023-10-26,2.2570661278127453
2023-10-27,2.2700928980645085
2023-10-28,2.229470351000472
2023-10-29,2.2379488785598314
2023-10-30,2.292674819541722
2023-10-31,2.243589011368176
2023-11-01,2.2322713465488317
2023-11-02,2.2717629523794654
2023-11-03,2.287158940934951
2023-11-04,2.273790124475387
2023-11-05,2.2795568180668098
2023-11-06,2.233013659134012
2023-11-07,2.214466953907464
2023-11-08,2.2883195044835225
2023-11-09,2.2398745834828047
2023-11-10,2.2402403297490916
2023-11-11,2.2794057490440305
2023-11-12,2.257994335621838
2023-11-13,2.253861576822704
2023-11-14,2.2963157426782894
2023-11-15,2.222387068646378
2023-11-16,2.261253966726607
2023-11-17,2.237197421587441
2023-11-18,2.241002669266269
2023-11-19,2.2717916294328946
2023-11-20,2.2438229957683737
2023-11-21,2.2429110829182703
2023-11-22,2.254958216864189
2023-11-23,2.2162041543901116
2023-11-24,2.202244509857135
2023-11-25,2.1951900213445805
2023-11-26,2.1696802148998393
2023-11-27,2.271504726673854
2023-11-28,2.1883260113080523
2023-11-29,2.209230306292456
2023-11-30,2.2059744027570454
2023-12-01,2.219186033454871
2023-12-02,2.2304318763575663
2023-12-03,2.229726163973396
2023-12-04,2.190675892236852
2023-12-05,2.1995124985696513
2023-12-06,2.2092094620920872
2023-12-07,2.1936306999579194
2023-12-08,2.239535343254814
2023-12-09,2.2088709598441896
2023-12-10,2.2132372491804824
2023-12-11,2.2094607159558652
2023-12-12,2.2206847686434568
2023-12-13,2.193189208681383
2023-12-14,2.153186591216343
2023-12-15,2.1949442262755428
2023-12-16,2.165928218887714
2023-12-17,2.167143410591572
2023-12-18,2.193914239337733
2023-12-19,2.2087563012958187
2023-12-20,2.1754584708947244
2023-12-21,2.180914426317688
2023-12-22,2.214853869865526
2023-12-23,2.1752604725739584
2023-12-24,2.234123869868422
2023-12-25,2.1797307884716175
2023-12-26,2.1178680753459003
2023-12-27,2.180684663102527
2023-12-28,2.169161375270045
2023-12-29,2.1906320723846737
2023-12-30,2.172823170378738
2023-12-31,2.149995320296779
2024-01-01,2.1413117739915113
2024-01-02,2.1657957208163148
2024-01-03,2.1471858157826214
2024-01-04,2.15229633548344
2024-01-05,2.1808055367025343
2024-01-06,2.207040186111524
2024-01-07,2.1719782200631816
2024-01-08,2.128723194694602
2024-01-09,2.1695346274567697
2024-01-10,2.1872439377556336
2024-01-11,2.138406814259755
2024-01-12,2.1489531045217625
2024-01-13,2.1510036977379414
2024-01-14,2.128397733050407
2024-01-15,2.1638912651939566
2024-01-16,2.1421033654066175
2024-01-17,2.154402623006787
2024-01-18,2.118654311089532
2024-01-19,2.128632033375098
2024-01-20,2.1570919180269725
2024-01-21,2.126903343986668
2024-01-22,2.179850819020035
2024-01-23,2.122866153124157
2024-01-24,2.137465465419212
2024-01-25,2.1542582355745257
2024-01-26,2.091493848405597
2024-01-27,2.0810010779377586
2024-01-28,2.085554920707974
2024-01-29,2.1565484714419103
2024-01-30,2.1078240980951586
2024-01-31,2.187232855402374
2024-02-01,2.1045246102910697
2024-02-02,2.122549872375592
2024-02-03,2.1564351713893823
2024-02-04,2.167097523948813
2024-02-05,2.1671547611438102
2024-02-06,2.1436003729336943
2024-02-07,2.137470504724429
2024-02-08,2.124934016002679
2024-02-09,2.1284839916242233
2024-02-10,2.092637090952875
2024-02-11,2.0844583922617392
2024-02-12,2.1044504553701624
2024-02-13,2.098932201810128
2024-02-14,2.0904174831888964
2024-02-15,2.1192012261424598
2024-02-16,2.1248414072164463
2024-02-17,2.101221723671338
2024-02-18,2.1363213359569504
2024-02-19,2.0671724967801297
2024-02-20,2.0908552708654393
2024-02-21,2.0762943914546628
2024-02-22,2.045463562672356
2024-02-23,2.0909799793610904
2024-02-24,2.0891032637250797
2024-02-25,2.1308133366377136
2024-02-26,2.107052558225912
2024-02-27,2.0632298686791546
2024-02-28,2.1373722090534444
2024-02-29,2.1201983016543053
2024-03-01,2.1029032783197628
2024-03-02,2.0812268796234243
2024-03-03,2.061550083543867
2024-03-04,2.0762504479770856
2024-03-05,2.113713320789851
2024-03-06,2.1339057695496773
2024-03-07,2.1245471859014864
2024-03-08,2.071236540178137
2024-03-09,2.0544146083958466
2024-03-10,2.0868275266693983
2024-03-11,2.0368103578833474
2024-03-12,2.0909112964328602
2024-03-13,2.0783852653907924
2024-03-14,2.0698558981498985
2024-03-15,2.040281937454667
2024-03-16,2.0949518218863874
2024-03-17,2.0675881694360587
2024-03-18,2.050900751204835
2024-03-19,2.0065377662121673
2024-03-20,2.080501756773927
2024-03-21,2.127314382945028
2024-03-22,2.124452343762183
2024-03-23,2.069402463605267
2024-03-24,2.0657205046500726
2024-03-25,2.0937094300745667
2024-03-26,2.055702060698524
2024-03-27,2.0897210221483995
2024-03-28,2.102027971249276
2024-03-29,2.114279202277513
2024-03-30,2.080050565967019
2024-03-31,2.0776866539111074
2024-04-01,2.0605069968073795
2024-04-02,2.0622322662072077
2024-04-03,2.0782807776451957
2024-04-04,2.0941917468143645
2024-04-05,2.1088966430468297
2024-04-06,2.0647625743842863
2024-04-07,2.12505010640766
2024-04-08,2.0797570987334666
2024-04-09,2.0868795356096523
2024-04-10,2.0686536962601143
2024-04-11,2.025714583548867
2024-04-12,2.112500595220671
2024-04-13,2.1094232232912526
2024-04-14,2.0837187189810042
2024-04-15,2.093594588144365
2024-04-16,2.1061191276186886
2024-04-17,2.0529227437310635
2024-04-18,2.08071504110595
2024-04-19,2.116077130088524
2024-04-20,2.063749354278261
2024-04-21,2.105011746085718
2024-04-22,2.063107311402287
2024-04-23,2.111586086636479
2024-04-24,2.0996061008180207
2024-04-25,2.059625147488632
2024-04-26,2.133081284273108
2024-04-27,2.0848350357874144
2024-04-28,2.0840589282908137
2024-04-29,2.1115745997958575
2024-04-30,2.137484199933305
2024-05-01,2.0824471874811405
2024-05-02,2.111775832097538
2024-05-03,2.1226495960019096
2024-05-04,2.130872715269823
2024-05-05,2.118803805010961
2024-05-06,2.106061689676345
2024-05-07,2.095500133431904
2024-05-08,2.1207143420829637
2024-05-09,2.0920476971625077
2024-05-10,2.0454289179625724
2024-05-11,2.1342959341273993
2024-05-12,2.1479869391184723
2024-05-13,2.0645523550916574
2024-05-14,2.1013299683078754
2024-05-15,2.1452996809781015
2024-05-16,2.1843320788007072
2024-05-17,2.1329801072534837
2024-05-18,2.1151518543222454
2024-05-19,2.1310028700579604
2024-05-20,2.1732162563417727
2024-05-21,2.1223489082931595
2024-05-22,2.120084442015804
2024-05-23,2.130054890194206
2024-05-24,2.119566304239336
2024-05-25,2.1493274597941125
2024-05-26,2.1901859671303816
2024-05-27,2.1581224995100077
2024-05-28,2.1449639418685367
2024-05-29,2.1457619090730624
2024-05-30,2.1145238484943
2024-05-31,2.180013605377948
2024-06-01,2.156874923809207
2024-06-02,2.156076010652569
2024-06-03,2.2457219171748046
2024-06-04,2.17231646554007
2024-06-05,2.146887158649613
2024-06-06,2.15726270338017
2024-06-07,2.200148825559322
2024-06-08,2.1751436200319425
2024-06-09,2.136711873710988
2024-06-10,2.1999809773863914
2024-06-11,2.16062944420148
2024-06-12,2.2286946780640178
2024-06-13,2.2100122327131673
2024-06-14,2.172235652762241
2024-06-15,2.2191601456010757
2024-06-16,2.1895641600737803
2024-06-17,2.211950734151053
2024-06-18,2.2043447145569988
2024-06-19,2.1716860562546128
2024-06-20,2.1789324476963903
2024-06-21,2.224439346641491
2024-06-22,2.1909053666534035
2024-06-23,2.191082225460813
2024-06-24,2.1787024203822933
2024-06-25,2.2165345178285736
2024-06-26,2.2611329380204106
2024-06-27,2.1816622724067187
2024-06-28,2.212018345175726
2024-06-29,2.2500767019560217
2024-06-30,2.2132098989219764
2024-07-01,2.228988600325428
2024-07-02,2.1915137691138638
2024-07-03,2.2322194789687573
2024-07-04,2.2181259063968883
2024-07-05,2.2505477086721517
2024-07-06,2.257694510687951
2024-07-07,2.2960637762625824
2024-07-08,2.2456569236116355
2024-07-09,2.240924679744292
2024-07-10,2.239366433298852
2024-07-11,2.226970851595188
2024-07-12,2.246801204832681
2024-07-13,2.232135081376451
2024-07-14,2.24601389155467
2024-07-15,2.2777065600187134
2024-07-16,2.21902743723255
2024-07-17,2.276635733686218
2024-07-18,2.2830002913988228
2024-07-19,2.2474018554461477
2024-07-20,2.196994923115345
2024-07-21,2.2380876638053127
2024-07-22,2.28932942604382
2024-07-23,2.2566630834461554
2024-07-24,2.2329128175830606
2024-07-25,2.247411024128326
2024-07-26,2.284025415653837
2024-07-27,2.277974036970391
2024-07-28,2.259108800400903
2024-07-29,2.257334964744347
2024-07-30,2.2582185076217534
2024-07-31,2.24592418512258
2024-08-01,2.313433581661711
2024-08-02,2.264490422551252
2024-08-03,2.305983447151417
2024-08-04,2.315316156098059
2024-08-05,2.3031064200338283
2024-08-06,2.267278773081669
2024-08-07,2.290358109217093
2024-08-08,2.2805482464537925
2024-08-09,2.2589651337589935
2024-08-10,2.2921848772939826
2024-08-11,2.254319311811406
2024-08-12,2.317108793888137
2024-08-13,2.2753163473322764
2024-08-14,2.293801637612003
2024-08-15,2.297075720981504
2024-08-16,2.2840801658008165
2024-08-17,2.3071599563775678
2024-08-18,2.2805953329169824
2024-08-19,2.3166410016896846
2024-08-20,2.2599533065193937
2024-08-21,2.299222444808325
2024-08-22,2.3473119549434887
2024-08-23,2.271752671663981
2024-08-24,2.281020401700653
2024-08-25,2.312866468508198
2024-08-26,2.30498327667771
2024-08-27,2.3102164439434762
2024-08-28,2.314573108823014
2024-08-29,2.3190798278855085
2024-08-30,2.3321253918347846
2024-08-31,2.314574987730117
2024-09-01,2.2982621737342894
2024-09-02,2.3226283308181537
2024-09-03,2.3551171858945374
2024-09-04,2.3027687945828115
2024-09-05,2.2813617483162814
2024-09-06,2.335977088073815
2024-09-07,2.3044735526392257
2024-09-08,2.251478904330717
2024-09-09,2.330409435144837
2024-09-10,2.294766221468667
2024-09-11,2.306633278326788
2024-09-12,2.3178871077732306
2024-09-13,2.314434914847087
2024-09-14,2.328130224358269
2024-09-15,2.2985054798039606
2024-09-16,2.3233103092062644
2024-09-17,2.3033029208188416
2024-09-18,2.329334632171556
2024-09-19,2.326148688997748
2024-09-20,2.2857958308013915
2024-09-21,2.3383409001870237
2024-09-22,2.2960695244750218
2024-09-23,2.330924191646956
2024-09-24,2.3193134748531237
2024-09-25,2.357401157211144
2024-09-26,2.303555547799972
2024-09-27,2.3000362492594646
2024-09-28,2.3083396632552353
2024-09-29,2.300645184491282
2024-09-30,2.3289971341410407
2024-10-01,2.265758871521876
2024-10-02,2.2799832615411835
2024-10-03,2.279170371344553
2024-10-04,2.331193201602517
2024-10-05,2.350461284275512
2024-10-06,2.3026982207384106
2024-10-07,2.300447016675822
2024-10-08,2.306052450086085
2024-10-09,2.3338153545119202
2024-10-10,2.278790749790295
2024-10-11,2.3084123101148553
2024-10-12,2.326844594713544
2024-10-13,2.313743008252328
2024-10-14,2.30484011711744
2024-10-15,2.325120699292147
2024-10-16,2.2278931374065603
2024-10-17,2.31496221670879
2024-10-18,2.2793904817457706
2024-10-19,2.24783148275437
2024-10-20,2.307774255536057
2024-10-21,2.329201544185776
2024-10-22,2.288851375651082
2024-10-23,2.316149002625021
2024-10-24,2.332207865828438
2024-10-25,2.3233482972019055
2024-10-26,2.3306531920119182
2024-10-27,2.3061172010605184
2024-10-28,2.2875674176398384
2024-10-29,2.2426973783868926
2024-10-30,2.276712731706484
2024-10-31,2.2598924094689945
2024-11-01,2.3369967991795373
2024-11-02,2.274608630850921
2024-11-03,2.2810295686678996
2024-11-04,2.2907870531915604
2024-11-05,2.276166217836719
2024-11-06,2.31769709322402
2024-11-07,2.2559470684979166
2024-11-08,2.2757306101311587
2024-11-09,2.2498527323960595
2024-11-10,2.2333061848211413
2024-11-11,2.250188665291687
2024-11-12,2.2635767105093247
2024-11-13,2.2517878066526205
2024-11-14,2.2433387294022618
2024-11-15,2.223143162645118
2024-11-16,2.2559241938402823
2024-11-17,2.2172797895192944
2024-11-18,2.2745192184761365
2024-11-19,2.2551945060528245
2024-11-20,2.2134180189086763
2024-11-21,2.241562307996193
2024-11-22,2.2282930534844634
2024-11-23,2.2544024354680996
2024-11-24,2.2791946902160545
2024-11-25,2.193749181064828
2024-11-26,2.2437197543008147
2024-11-27,2.234743476922042
2024-11-28,2.254543523944342
2024-11-29,2.240781804188325
2024-11-30,2.2138181201782836
2024-12-01,2.223214489637752
