Date,Precipitation
07-12-2022,0
08-12-2022,0
09-12-2022,0
10-12-2022,0
11-12-2022,0
12-12-2022,0
13-12-2022,0
14-12-2022,0
15-12-2022,0
16-12-2022,0
17-12-2022,0
18-12-2022,0
19-12-2022,0
20-12-2022,0
21-12-2022,0
22-12-2022,0
23-12-2022,0
24-12-2022,0
25-12-2022,0
26-12-2022,0
27-12-2022,0
28-12-2022,0
29-12-2022,0
30-12-2022,0
31-12-2022,0
01-01-2023,0
02-01-2023,0
03-01-2023,0
04-01-2023,0
05-01-2023,0
06-01-2023,0
07-01-2023,0
08-01-2023,0
09-01-2023,0
10-01-2023,0
11-01-2023,0
12-01-2023,2
13-01-2023,0
14-01-2023,0
15-01-2023,0
16-01-2023,0
17-01-2023,0
18-01-2023,0
19-01-2023,0
20-01-2023,0
21-01-2023,0
22-01-2023,0.8
23-01-2023,13.6
24-01-2023,9.2
25-01-2023,0
26-01-2023,0
27-01-2023,0
28-01-2023,0
29-01-2023,7.8
30-01-2023,0
31-01-2023,0
01-02-2023,0
02-02-2023,0
03-02-2023,0
04-02-2023,0
05-02-2023,0
06-02-2023,0
07-02-2023,0
08-02-2023,0
09-02-2023,0
10-02-2023,0
11-02-2023,0
12-02-2023,0
13-02-2023,0
14-02-2023,0
15-02-2023,0
16-02-2023,0
17-02-2023,0
18-02-2023,0
19-02-2023,0
20-02-2023,0
21-02-2023,0
22-02-2023,0
23-02-2023,0
24-02-2023,0
25-02-2023,0
26-02-2023,0
27-02-2023,0
28-02-2023,0
01-03-2023,0
02-03-2023,0
03-03-2023,0
04-03-2023,0
05-03-2023,0
06-03-2023,0
07-03-2023,0
08-03-2023,0.9
09-03-2023,0
10-03-2023,0
11-03-2023,0
12-03-2023,0
13-03-2023,0
14-03-2023,0
15-03-2023,0
16-03-2023,0.4
17-03-2023,1.3
18-03-2023,0
19-03-2023,8.8
20-03-2023,7.6
21-03-2023,0
22-03-2023,0
23-03-2023,0.1
24-03-2023,2
25-03-2023,0
26-03-2023,0
27-03-2023,0
28-03-2023,0
29-03-2023,0
30-03-2023,5.5
31-03-2023,0.8
01-04-2023,0
02-04-2023,0
03-04-2023,0
04-04-2023,0
05-04-2023,0
06-04-2023,0
07-04-2023,0
08-04-2023,0
09-04-2023,0
10-04-2023,0
11-04-2023,0
12-04-2023,0
13-04-2023,0
14-04-2023,0
15-04-2023,0
16-04-2023,0
17-04-2023,0
18-04-2023,0
19-04-2023,0
20-04-2023,0.2
21-04-2023,0
22-04-2023,0
23-04-2023,1
24-04-2023,0
25-04-2023,0
26-04-2023,0
27-04-2023,0
28-04-2023,1.9
29-04-2023,7.3
30-04-2023,16.4
01-05-2023,5.5
02-05-2023,1.7
03-05-2023,0
04-05-2023,0
05-05-2023,0
06-05-2023,0
07-05-2023,0
08-05-2023,0
09-05-2023,0
10-05-2023,0
11-05-2023,0
12-05-2023,0
13-05-2023,0
14-05-2023,0
15-05-2023,0
16-05-2023,0
17-05-2023,0
18-05-2023,0
19-05-2023,0
20-05-2023,0
21-05-2023,0
22-05-2023,0
23-05-2023,0
24-05-2023,0.2
25-05-2023,6.4
26-05-2023,3.4
27-05-2023,0
28-05-2023,0
29-05-2023,0
30-05-2023,0
31-05-2023,0
01-06-2023,0
02-06-2023,0
03-06-2023,0
04-06-2023,0.2
05-06-2023,0
06-06-2023,0
07-06-2023,0
08-06-2023,0
09-06-2023,0
10-06-2023,0
11-06-2023,0
12-06-2023,0
13-06-2023,0
14-06-2023,0.5
15-06-2023,0
16-06-2023,0
17-06-2023,0
18-06-2023,0.7
19-06-2023,27.1
20-06-2023,37.2
21-06-2023,0.3
22-06-2023,0.2
23-06-2023,10.8
24-06-2023,26.4
25-06-2023,13.1
26-06-2023,3.6
27-06-2023,0.1
28-06-2023,9.9
29-06-2023,14.3
30-06-2023,19.3
01-07-2023,6.6
02-07-2023,2.2
03-07-2023,1
04-07-2023,30.3
05-07-2023,14.5
06-07-2023,14.9
07-07-2023,22
08-07-2023,19.7
09-07-2023,15.9
10-07-2023,8.6
11-07-2023,14.5
12-07-2023,26.6
13-07-2023,28.1
14-07-2023,9
15-07-2023,12
16-07-2023,2.4
17-07-2023,3.5
18-07-2023,0.2
19-07-2023,0
20-07-2023,0
21-07-2023,0.8
22-07-2023,0
23-07-2023,5.1
24-07-2023,17.1
25-07-2023,7.8
26-07-2023,2.3
27-07-2023,4.2
28-07-2023,22.4
29-07-2023,6.7
30-07-2023,5.2
31-07-2023,8.5
01-08-2023,23.2
02-08-2023,7.1
03-08-2023,6.5
04-08-2023,14.5
05-08-2023,21.6
06-08-2023,8.5
07-08-2023,1.3
08-08-2023,4.9
09-08-2023,8
10-08-2023,0.4
11-08-2023,0
12-08-2023,3.7
13-08-2023,19
14-08-2023,0.8
15-08-2023,0.4
16-08-2023,0.3
17-08-2023,16.5
18-08-2023,5.6
19-08-2023,0.2
20-08-2023,2.7
21-08-2023,29.8
22-08-2023,50.5
23-08-2023,26.7
24-08-2023,6.8
25-08-2023,0
26-08-2023,0
27-08-2023,0.1
28-08-2023,0.2
29-08-2023,0.1
30-08-2023,0
31-08-2023,0
01-09-2023,0
02-09-2023,0
03-09-2023,7.4
04-09-2023,14.4
05-09-2023,0.6
06-09-2023,0.1
07-09-2023,10.5
08-09-2023,21.6
09-09-2023,36.2
10-09-2023,63.7
11-09-2023,8.6
12-09-2023,6.8
13-09-2023,2.3
14-09-2023,0
15-09-2023,6.6
16-09-2023,0.6
17-09-2023,2.2
18-09-2023,5.2
19-09-2023,0.3
20-09-2023,7.9
21-09-2023,1.9
22-09-2023,0
23-09-2023,0
24-09-2023,0.2
25-09-2023,0.3
26-09-2023,0
27-09-2023,0
28-09-2023,0
29-09-2023,0
30-09-2023,0
01-10-2023,2.9
02-10-2023,0
03-10-2023,1.2
04-10-2023,0
05-10-2023,0
06-10-2023,0
07-10-2023,0
08-10-2023,0
09-10-2023,0
10-10-2023,0
11-10-2023,0
12-10-2023,0
13-10-2023,0
14-10-2023,0
15-10-2023,0.5
16-10-2023,0
17-10-2023,0
18-10-2023,0
19-10-2023,0
20-10-2023,0
21-10-2023,0
22-10-2023,0
23-10-2023,0
24-10-2023,0
25-10-2023,0
26-10-2023,0
27-10-2023,0
28-10-2023,0
29-10-2023,0
30-10-2023,0
31-10-2023,0
01-11-2023,0
02-11-2023,0
03-11-2023,0.1
04-11-2023,0.2
05-11-2023,0
06-11-2023,0
07-11-2023,0
08-11-2023,0
09-11-2023,0.2
10-11-2023,0
11-11-2023,0
12-11-2023,0
13-11-2023,0
14-11-2023,0
15-11-2023,0
16-11-2023,0
17-11-2023,0
18-11-2023,0
19-11-2023,0
20-11-2023,0
21-11-2023,0
22-11-2023,0
23-11-2023,0
24-11-2023,0
25-11-2023,0
26-11-2023,0.3
27-11-2023,0
28-11-2023,0
29-11-2023,0
30-11-2023,0
01-12-2023,0
02-12-2023,0.1
03-12-2023,17.6
04-12-2023,0
05-12-2023,0
06-12-2023,0
07-12-2023,0
08-12-2023,0
09-12-2023,0
10-12-2023,0
11-12-2023,0
12-12-2023,0
13-12-2023,0
14-12-2023,0
15-12-2023,0
16-12-2023,0
17-12-2023,0
18-12-2023,0
19-12-2023,0
20-12-2023,0
21-12-2023,0
22-12-2023,0
23-12-2023,0
24-12-2023,0
25-12-2023,0
26-12-2023,0
27-12-2023,0
28-12-2023,0
29-12-2023,0
30-12-2023,0
31-12-2023,0
01-01-2024,0
02-01-2024,0
03-01-2024,0
04-01-2024,0.2
05-01-2024,0
06-01-2024,0
07-01-2024,0
08-01-2024,0.3
09-01-2024,0
10-01-2024,0
11-01-2024,0
12-01-2024,0
13-01-2024,0
14-01-2024,0
15-01-2024,0
16-01-2024,0
17-01-2024,0
18-01-2024,0
19-01-2024,0
20-01-2024,0
21-01-2024,0
22-01-2024,0
23-01-2024,0
24-01-2024,0
25-01-2024,0
26-01-2024,0
27-01-2024,0
28-01-2024,0
29-01-2024,0
30-01-2024,0
31-01-2024,6.9
01-02-2024,0
02-02-2024,0
03-02-2024,18.4
04-02-2024,1.4
05-02-2024,0
06-02-2024,0
07-02-2024,0
08-02-2024,0
09-02-2024,0
10-02-2024,0
11-02-2024,0
12-02-2024,0
13-02-2024,0
14-02-2024,0
15-02-2024,0
16-02-2024,0
17-02-2024,0
18-02-2024,0
19-02-2024,1.8
20-02-2024,1.1
21-02-2024,0
22-02-2024,0
23-02-2024,0
24-02-2024,0
25-02-2024,0
26-02-2024,0.2
27-02-2024,0
28-02-2024,0
29-02-2024,0
01-03-2024,7
02-03-2024,23.8
03-03-2024,0.2
04-03-2024,0
05-03-2024,0
06-03-2024,0
07-03-2024,0
08-03-2024,0
09-03-2024,0
10-03-2024,0
11-03-2024,0
12-03-2024,0
13-03-2024,0
14-03-2024,0
15-03-2024,0
16-03-2024,0
17-03-2024,0
18-03-2024,0
19-03-2024,0
20-03-2024,0
21-03-2024,0
22-03-2024,0
23-03-2024,0
24-03-2024,0
25-03-2024,0
26-03-2024,0
27-03-2024,0
28-03-2024,0
29-03-2024,0
30-03-2024,0
31-03-2024,0
01-04-2024,0
02-04-2024,0
03-04-2024,0
04-04-2024,0
05-04-2024,0
06-04-2024,0
07-04-2024,0
08-04-2024,0
09-04-2024,0
10-04-2024,0
11-04-2024,0
12-04-2024,0
13-04-2024,0
14-04-2024,0
15-04-2024,0
16-04-2024,0
17-04-2024,0
18-04-2024,0
19-04-2024,0
20-04-2024,0
21-04-2024,0
22-04-2024,0
23-04-2024,0
24-04-2024,0
25-04-2024,0
26-04-2024,0
27-04-2024,0
28-04-2024,0
29-04-2024,0
30-04-2024,0
01-05-2024,0
02-05-2024,0
03-05-2024,0
04-05-2024,0
05-05-2024,0
06-05-2024,2
07-05-2024,0
08-05-2024,0
09-05-2024,0.3
10-05-2024,4.1
11-05-2024,1
12-05-2024,0.3
13-05-2024,0
14-05-2024,0
15-05-2024,0
16-05-2024,0
17-05-2024,0
18-05-2024,0
19-05-2024,0.9
20-05-2024,0
21-05-2024,0.2
22-05-2024,0
23-05-2024,0
24-05-2024,0
25-05-2024,0
26-05-2024,0
27-05-2024,0
28-05-2024,0
29-05-2024,0
30-05-2024,0
31-05-2024,0
01-06-2024,0
02-06-2024,0
03-06-2024,0
04-06-2024,0.3
05-06-2024,0
06-06-2024,0
07-06-2024,0
08-06-2024,0
09-06-2024,0
10-06-2024,0
11-06-2024,0
12-06-2024,0
13-06-2024,0
14-06-2024,0
15-06-2024,0
16-06-2024,0
17-06-2024,0
18-06-2024,0
19-06-2024,0
20-06-2024,0.2
21-06-2024,0.2
22-06-2024,2.6
23-06-2024,10.8
24-06-2024,31.7
25-06-2024,7.9
26-06-2024,14.1
27-06-2024,29.1
28-06-2024,17
29-06-2024,21.4
30-06-2024,21.7
01-07-2024,50.5
02-07-2024,9.1
03-07-2024,11.9
04-07-2024,25.9
05-07-2024,33.4
06-07-2024,4.8
07-07-2024,20.1
08-07-2024,1.4
09-07-2024,3.3
10-07-2024,13.6
11-07-2024,3.6
12-07-2024,2.5
13-07-2024,7
14-07-2024,18
15-07-2024,0.1
16-07-2024,2.3
17-07-2024,8.2
18-07-2024,10.2
19-07-2024,2.5
20-07-2024,0.1
21-07-2024,8.1
22-07-2024,12.8
23-07-2024,6.1
24-07-2024,16.6
25-07-2024,15
26-07-2024,4.3
27-07-2024,1.1
28-07-2024,0
29-07-2024,12.5
30-07-2024,17.5
31-07-2024,0
01-08-2024,4.4
02-08-2024,1
03-08-2024,1.9
04-08-2024,0.2
05-08-2024,1.9
06-08-2024,7
07-08-2024,4.4
08-08-2024,20.1
09-08-2024,12.9
10-08-2024,21.1
11-08-2024,7.5
12-08-2024,24
13-08-2024,15.5
14-08-2024,9.2
15-08-2024,17.1
16-08-2024,10.4
17-08-2024,14.4
18-08-2024,13.2
19-08-2024,24.5
20-08-2024,26.7
21-08-2024,7.7
22-08-2024,6.9
23-08-2024,10.4
24-08-2024,4.7
25-08-2024,8.1
26-08-2024,11.5
27-08-2024,12.13540566
28-08-2024,10.82903483
29-08-2024,8.243807773
30-08-2024,5.042644763
31-08-2024,1.888466075
01-09-2024,0
02-09-2024,0
03-09-2024,0
04-09-2024,3
05-09-2024,6.2
06-09-2024,1.8
07-09-2024,10
08-09-2024,9.1
09-09-2024,8
10-09-2024,71.4
11-09-2024,60.5
12-09-2024,8.9
13-09-2024,1.6
14-09-2024,0.1
15-09-2024,0.2
16-09-2024,6.8
17-09-2024,17.5
18-09-2024,0.3
19-09-2024,0
20-09-2024,0
21-09-2024,0
22-09-2024,0
23-09-2024,0
24-09-2024,16.7
25-09-2024,1.3
26-09-2024,32.3
27-09-2024,3.6
28-09-2024,6.9
29-09-2024,0.5
30-09-2024,0
01-10-2024,0
02-10-2024,0
03-10-2024,0
04-10-2024,0
05-10-2024,0.5
06-10-2024,0
07-10-2024,0
08-10-2024,0
09-10-2024,0
10-10-2024,0
11-10-2024,0
12-10-2024,0
13-10-2024,0.2
14-10-2024,0
15-10-2024,0
16-10-2024,0
17-10-2024,0
18-10-2024,0
19-10-2024,0
20-10-2024,0
21-10-2024,0
22-10-2024,0
23-10-2024,0
24-10-2024,0
25-10-2024,0
26-10-2024,0
27-10-2024,0
28-10-2024,0
29-10-2024,0
30-10-2024,0
31-10-2024,0
01-11-2024,0
02-11-2024,0
03-11-2024,0
04-11-2024,0.1
05-11-2024,0
06-11-2024,0
07-11-2024,0
08-11-2024,0
09-11-2024,0
10-11-2024,0
11-11-2024,0
12-11-2024,0
13-11-2024,0
14-11-2024,0
15-11-2024,0
16-11-2024,0
17-11-2024,0
18-11-2024,0
19-11-2024,0
20-11-2024,0
21-11-2024,0
22-11-2024,0
23-11-2024,0
24-11-2024,0
25-11-2024,0
26-11-2024,0
27-11-2024,0
28-11-2024,0
29-11-2024,0
30-11-2024,0
01-12-2024,0
02-12-2024,0
03-12-2024,0
04-12-2024,0
05-12-2024,0
06-12-2024,0
07-12-2024,0
