Date,Conductivity (µmho/cm)
2022-07-23,330.7283699475243
2022-07-24,327.25188653335556
2022-07-25,325.4637749948296
2022-07-26,332.6674609150198
2022-07-27,331.0912083241608
2022-07-28,328.13821921626834
2022-07-29,325.54831980761895
2022-07-30,334.43076428193797
2022-07-31,333.8094507296382
2022-08-01,331.07588776558214
2022-08-02,339.1192403490362
2022-08-03,327.7085333113543
2022-08-04,326.1389546607744
2022-08-05,329.72153426150794
2022-08-06,332.5507883802135
2022-08-07,333.946238563209
2022-08-08,332.2433962278544
2022-08-09,334.8476633399883
2022-08-10,328.6599584728095
2022-08-11,339.6633549539718
2022-08-12,333.77731230784525
2022-08-13,338.788096461488
2022-08-14,335.89812314900433
2022-08-15,336.55779405676236
2022-08-16,337.2086001869771
2022-08-17,336.9142467673854
2022-08-18,337.8832591521597
2022-08-19,340.81295195108027
2022-08-20,336.4613638443219
2022-08-21,338.685142124946
2022-08-22,335.65889132573596
2022-08-23,341.9418190606652
2022-08-24,333.6340577209539
2022-08-25,343.6963791246881
2022-08-26,336.4796444534754
2022-08-27,331.0594593552345
2022-08-28,337.43184341397586
2022-08-29,334.3266270416844
2022-08-30,340.5393187724134
2022-08-31,334.68662524162835
2022-09-01,335.6271940156837
2022-09-02,329.96296740212097
2022-09-03,335.81547125484184
2022-09-04,328.02707837093016
2022-09-05,331.47918745915416
2022-09-06,340.9429370616073
2022-09-07,341.12520973805175
2022-09-08,339.758797077253
2022-09-09,334.2582248329153
2022-09-10,337.99863091047393
2022-09-11,338.23257869151746
2022-09-12,333.6651911449769
2022-09-13,344.35803739542723
2022-09-14,341.8938073001817
2022-09-15,337.53452322762496
2022-09-16,338.5540428181412
2022-09-17,339.30223965490154
2022-09-18,330.31806075109654
2022-09-19,337.5066605095154
2022-09-20,335.7718778027326
2022-09-21,334.49185313351506
2022-09-22,337.36652444220334
2022-09-23,345.66834041909874
2022-09-24,341.02171466237587
2022-09-25,336.14846207595224
2022-09-26,340.6924373474386
2022-09-27,343.9625587316923
2022-09-28,342.0208160115202
2022-09-29,338.51207328432747
2022-09-30,335.6312158884543
2022-10-01,340.95142429405405
2022-10-02,339.66621537459685
2022-10-03,341.6009838927583
2022-10-04,340.48305113930905
2022-10-05,342.0569665217586
2022-10-06,335.62847012504074
2022-10-07,342.94393260228327
2022-10-08,338.3640183513785
2022-10-09,345.7682750907445
2022-10-10,334.5984715954502
2022-10-11,344.1814821385696
2022-10-12,337.9061217546102
2022-10-13,334.38014242940403
2022-10-14,334.9161291849706
2022-10-15,335.43070336910705
2022-10-16,338.26377983210136
2022-10-17,338.5081277668402
2022-10-18,333.9663464368355
2022-10-19,336.0028257104268
2022-10-20,344.50320780863393
2022-10-21,342.6730152414011
2022-10-22,337.3317380736927
2022-10-23,335.5569950597341
2022-10-24,335.6986348952458
2022-10-25,337.48115586539984
2022-10-26,330.73959076812474
2022-10-27,333.60009277672555
2022-10-28,327.749320980142
2022-10-29,335.8098895919954
2022-10-30,336.58646458615175
2022-10-31,331.8450264066134
2022-11-01,339.8492836038003
2022-11-02,328.4213775649626
2022-11-03,327.2336515608905
2022-11-04,333.7513455477591
2022-11-05,336.8000654125922
2022-11-06,339.10133530357103
2022-11-07,330.27993113806457
2022-11-08,336.17600061799584
2022-11-09,331.44909326617886
2022-11-10,330.650585064968
2022-11-11,334.60989604186335
2022-11-12,333.41498351292023
2022-11-13,324.22691263656145
2022-11-14,336.16186644475306
2022-11-15,335.49581077467633
2022-11-16,327.18953444216544
2022-11-17,330.9880229045627
2022-11-18,331.09072170836964
2022-11-19,329.8639428836127
2022-11-20,326.32361565353386
2022-11-21,325.5389606704216
2022-11-22,327.8209738695115
2022-11-23,332.30904994720663
2022-11-24,329.48477630538764
2022-11-25,325.51754947104666
2022-11-26,329.7739140189058
2022-11-27,314.977635050609
2022-11-28,330.64922210556773
2022-11-29,318.77541949948295
2022-11-30,323.9624824878021
2022-12-01,320.60949006598605
2022-12-02,319.5834149158329
2022-12-03,329.07756353498394
2022-12-04,322.2338086987367
2022-12-05,325.159325381483
2022-12-06,323.25276129410196
2022-12-07,325.0142767135047
2022-12-08,323.0777058730369
2022-12-09,317.3014888991172
2022-12-10,326.0803989922998
2022-12-11,319.7811139261251
2022-12-12,315.1896563437585
2022-12-13,319.36250290518797
2022-12-14,326.73621930497114
2022-12-15,323.79162196479797
2022-12-16,318.6531210470378
2022-12-17,318.3072347300421
2022-12-18,318.07390445522105
2022-12-19,327.323360738786
2022-12-20,320.1998817467
2022-12-21,320.04802665099055
2022-12-22,322.10476501158473
2022-12-23,318.59471197601545
2022-12-24,316.25956586940134
2022-12-25,316.16687101899083
2022-12-26,316.3228599659997
2022-12-27,316.11793091152674
2022-12-28,318.8355546254963
2022-12-29,315.7917996048317
2022-12-30,318.174420050092
2022-12-31,314.5818019650544
2023-01-01,319.88108296539286
2023-01-02,311.23677895307566
2023-01-03,322.5591972941977
2023-01-04,319.9455102939733
2023-01-05,322.2187305848785
2023-01-06,306.31036498324096
2023-01-07,325.9192424336531
2023-01-08,316.67950066866274
2023-01-09,321.3445616224594
2023-01-10,312.4281300380832
2023-01-11,318.71682100565494
2023-01-12,311.7321784432261
2023-01-13,313.13311862408744
2023-01-14,322.96900623915474
2023-01-15,314.2372635975555
2023-01-16,315.55935580570895
2023-01-17,317.86213705258587
2023-01-18,316.05953739841317
2023-01-19,314.3762214784005
2023-01-20,314.9350077409494
2023-01-21,322.79241452063604
2023-01-22,312.654923848627
2023-01-23,313.39958741604687
2023-01-24,316.51083233582693
2023-01-25,316.44665837374544
2023-01-26,316.49241617639206
2023-01-27,314.02243962361825
2023-01-28,306.62228834981147
2023-01-29,317.45846983728774
2023-01-30,306.07352416319395
2023-01-31,311.60741471677443
2023-02-01,307.1216193156519
2023-02-02,309.6279784240877
2023-02-03,310.94942510347437
2023-02-04,310.67375665965756
2023-02-05,310.8341447434219
2023-02-06,315.3636939945048
2023-02-07,310.489696989084
2023-02-08,307.47003690819724
2023-02-09,312.07857641734256
2023-02-10,312.7602011283578
2023-02-11,302.87657163787776
2023-02-12,309.9659430037471
2023-02-13,310.1750920428247
2023-02-14,305.97898495764167
2023-02-15,312.4757432787683
2023-02-16,306.18126806349716
2023-02-17,307.0973246668249
2023-02-18,305.721269307868
2023-02-19,306.2994736293276
2023-02-20,301.6807732782327
2023-02-21,300.1395523901521
2023-02-22,312.11687380031003
2023-02-23,302.1953687920285
2023-02-24,301.46731455568107
2023-02-25,296.6743469437008
2023-02-26,302.5924804880541
2023-02-27,299.72182638250814
2023-02-28,311.45358201978587
2023-03-01,308.8016414314619
2023-03-02,301.8921757514807
2023-03-03,313.54251162113377
2023-03-04,308.3534420153575
2023-03-05,303.02631812621956
2023-03-06,294.2329661692227
2023-03-07,313.30501462988167
2023-03-08,298.4993462003644
2023-03-09,297.39819399952506
2023-03-10,307.99800789512875
2023-03-11,313.6004785857574
2023-03-12,309.3181282747655
2023-03-13,305.98208467556265
2023-03-14,306.056736086792
2023-03-15,307.048525249773
2023-03-16,306.6336081371331
2023-03-17,304.6915876607941
2023-03-18,303.95846119849966
2023-03-19,303.27203317670126
2023-03-20,300.49321603078613
2023-03-21,302.37896651943817
2023-03-22,296.72835794849465
2023-03-23,303.11127145322314
2023-03-24,299.5606353466026
2023-03-25,299.11693430802563
2023-03-26,304.2730771424508
2023-03-27,309.1496292224348
2023-03-28,307.2889082861302
2023-03-29,297.37355339714867
2023-03-30,299.7428375519716
2023-03-31,307.51609590407315
2023-04-01,299.88057409080494
2023-04-02,302.9753379945797
2023-04-03,306.1432415659851
2023-04-04,300.144613077097
2023-04-05,304.5202235875537
2023-04-06,298.8490992672301
2023-04-07,301.87193374674916
2023-04-08,305.654431204732
2023-04-09,298.10689473997024
2023-04-10,306.34997120329876
2023-04-11,304.62432764545537
2023-04-12,307.0332152412101
2023-04-13,305.8448228646747
2023-04-14,310.5371359655627
2023-04-15,305.71833824688497
2023-04-16,303.64210157944626
2023-04-17,305.9965726190843
2023-04-18,307.8335651869546
2023-04-19,306.01409008243553
2023-04-20,306.14453266193067
2023-04-21,303.34290615418104
2023-04-22,303.6731171642802
2023-04-23,300.89323708225066
2023-04-24,313.6859388600582
2023-04-25,301.9011345311187
2023-04-26,304.29884814276807
2023-04-27,304.395589757576
2023-04-28,311.05247574428427
2023-04-29,306.5012881516964
2023-04-30,312.8850512692794
2023-05-01,305.4177409653458
2023-05-02,309.44986047932395
2023-05-03,305.2191700330299
2023-05-04,317.37225605181385
2023-05-05,304.2767255579637
2023-05-06,310.50615039527264
2023-05-07,312.04594098269547
2023-05-08,311.41414104533266
2023-05-09,309.26997698783026
2023-05-10,309.74802483622074
2023-05-11,310.7026546672168
2023-05-12,310.20334597568245
2023-05-13,314.9145814983623
2023-05-14,320.1725546040629
2023-05-15,309.3754991207534
2023-05-16,306.4047826126077
2023-05-17,311.8128366807726
2023-05-18,322.7701310872649
2023-05-19,309.5251982973551
2023-05-20,319.58815507446525
2023-05-21,320.0373843792637
2023-05-22,311.41013602996844
2023-05-23,316.2012555144253
2023-05-24,320.7425810744571
2023-05-25,313.0189022012419
2023-05-26,314.03016670858193
2023-05-27,312.82940429195907
2023-05-28,311.4112132931091
2023-05-29,313.18962169486383
2023-05-30,311.2097480751375
2023-05-31,316.56281142950945
2023-06-01,313.66964908388314
2023-06-02,318.0097504133157
2023-06-03,311.17799292205973
2023-06-04,319.05387227124567
2023-06-05,321.39495269575355
2023-06-06,310.4179915273905
2023-06-07,320.22277095927126
2023-06-08,323.9722457098099
2023-06-09,314.5593459278628
2023-06-10,326.42575535048593
2023-06-11,321.7502131538346
2023-06-12,317.59377616368073
2023-06-13,320.5313482471039
2023-06-14,323.32914675209986
2023-06-15,321.74198761670095
2023-06-16,323.93572799503653
2023-06-17,318.44125709163615
2023-06-18,323.14504995167925
2023-06-19,317.1567097799251
2023-06-20,322.7108286314885
2023-06-21,319.88436943414086
2023-06-22,320.90214735275765
2023-06-23,329.1328049332967
2023-06-24,328.89763382684214
2023-06-25,327.31260101967507
2023-06-26,320.8500449160586
2023-06-27,324.29640015016946
2023-06-28,330.7565516979038
2023-06-29,326.81244309682495
2023-06-30,335.8634945732124
2023-07-01,328.49913424120706
2023-07-02,328.032730662825
2023-07-03,326.3656241405624
2023-07-04,328.4725938792124
2023-07-05,327.6635759745968
2023-07-06,331.4395006090781
2023-07-07,332.7659724178605
2023-07-08,326.12569081558036
2023-07-09,324.2734926788947
2023-07-10,322.5805717414341
2023-07-11,332.28242329953247
2023-07-12,326.16005601883194
2023-07-13,322.2829284860035
2023-07-14,332.76758254299597
2023-07-15,341.5017578538506
2023-07-16,331.8195884060868
2023-07-17,335.5094749488152
2023-07-18,332.79190426899845
2023-07-19,332.3754468052925
2023-07-20,336.7509827342668
2023-07-21,332.21441282644497
2023-07-22,334.7429881333297
2023-07-23,335.25510337209505
2023-07-24,331.5877416161938
2023-07-25,338.5168756614985
2023-07-26,334.1341960990407
2023-07-27,332.09302483110463
2023-07-28,337.54057311349686
2023-07-29,332.07566547513835
2023-07-30,336.0536595982939
2023-07-31,336.1721700312267
2023-08-01,340.81617348402597
2023-08-02,338.6314852963654
2023-08-03,336.8887645416783
2023-08-04,340.5121205412745
2023-08-05,343.0499967371022
2023-08-06,339.96437367104295
2023-08-07,338.01429124529176
2023-08-08,332.9609955298791
2023-08-09,334.17898710162956
2023-08-10,337.44521735215255
2023-08-11,336.4502477290416
2023-08-12,338.35803180947374
2023-08-13,339.5455128347239
2023-08-14,341.64599278092044
2023-08-15,339.4487860679109
2023-08-16,341.8755376413531
2023-08-17,340.3813101865566
2023-08-18,332.4105018472741
2023-08-19,336.7390002552755
2023-08-20,340.0989289426296
2023-08-21,336.0103481232275
2023-08-22,343.4175490228697
2023-08-23,347.3043535282421
2023-08-24,346.21467433598025
2023-08-25,340.638845909324
2023-08-26,347.6031808034526
2023-08-27,342.3772295925151
2023-08-28,340.5710818698605
2023-08-29,339.59722301742016
2023-08-30,340.96686583050604
2023-08-31,340.744413884673
2023-09-01,343.0935926380448
2023-09-02,343.16342625010253
2023-09-03,342.6368806124518
2023-09-04,344.47034835643143
2023-09-05,347.57738385224246
2023-09-06,346.6994949787954
2023-09-07,337.04241722964883
2023-09-08,332.8412822905053
2023-09-09,346.86340905038924
2023-09-10,337.72196154138015
2023-09-11,342.347927240309
2023-09-12,338.61819779750965
2023-09-13,336.1365224380386
2023-09-14,345.5502090506982
2023-09-15,346.45500056415415
2023-09-16,341.14045785925623
2023-09-17,333.1045392545317
2023-09-18,341.30002243178376
2023-09-19,345.062586061208
2023-09-20,337.5841685196273
2023-09-21,344.23177285221135
2023-09-22,343.4296862170552
2023-09-23,345.794760310105
2023-09-24,343.93666469096445
2023-09-25,339.5409022715572
2023-09-26,348.18839222867194
2023-09-27,342.7310186932404
2023-09-28,343.2130631218294
2023-09-29,339.540479968354
2023-09-30,341.44583399451056
2023-10-01,339.61932018349205
2023-10-02,342.40048959321615
2023-10-03,349.86704493321673
2023-10-04,337.4547593608558
2023-10-05,336.40451006897433
2023-10-06,348.6540922812574
2023-10-07,341.83706163113845
2023-10-08,339.8973289779692
2023-10-09,346.62685034982775
2023-10-10,339.932760708861
2023-10-11,349.54166578009637
2023-10-12,344.8261821061167
2023-10-13,340.034168811279
2023-10-14,350.4809053742499
2023-10-15,339.289232909871
2023-10-16,344.5354975345309
2023-10-17,342.61395613632413
2023-10-18,346.468111610185
2023-10-19,347.34628886637813
2023-10-20,341.06214297044954
2023-10-21,337.7491710796135
2023-10-22,342.426331966753
2023-10-23,337.69411966805285
2023-10-24,348.27205857847923
2023-10-25,340.5732252988091
2023-10-26,338.3694748236699
2023-10-27,340.3683201498785
2023-10-28,334.0351521175335
2023-10-29,335.32654094753167
2023-10-30,343.7993364591185
2023-10-31,336.1501951399253
2023-11-01,334.3656926199124
2023-11-02,340.4710512270811
2023-11-03,342.8339677003818
2023-11-04,340.7293515161795
2023-11-05,341.59586294536683
2023-11-06,334.3384441834617
2023-11-07,331.4282255225729
2023-11-08,342.86661189209264
2023-11-09,335.3124077888132
2023-11-10,335.3377621989111
2023-11-11,341.3880328593129
2023-11-12,338.03061203686923
2023-11-13,337.3560323528249
2023-11-14,343.9157144254538
2023-11-15,332.40137243656596
2023-11-16,338.4031457605285
2023-11-17,334.63286127040135
2023-11-18,335.1889700786917
2023-11-19,339.9351215259672
2023-11-20,335.556179294074
2023-11-21,335.37863845837234
2023-11-22,337.21321950271647
2023-11-23,331.15832295199766
2023-11-24,328.9535370176539
2023-11-25,327.820770023307
2023-11-26,323.8216928188084
2023-11-27,339.5966340528906
2023-11-28,326.64132584119255
2023-11-29,329.84926012025227
2023-11-30,329.304993053859
2023-12-01,331.317796435727
2023-12-02,333.02508966887376
2023-12-03,332.8761503389088
2023-12-04,326.77230374970856
2023-12-05,328.10482299941447
2023-12-06,329.5707634115719
2023-12-07,327.11134889987807
2023-12-08,334.1998006128759
2023-12-09,329.3973576024245
2023-12-10,330.03484285871053
2023-12-11,329.40766533344004
2023-12-12,331.1098793683388
2023-12-13,326.79904978386645
2023-12-14,320.5458523506105
2023-12-15,326.98948680335457
2023-12-16,322.44230200950193
2023-12-17,322.58979882031684
2023-12-18,326.70590073511096
2023-12-19,328.9695010902772
2023-12-20,323.75722624471797
2023-12-21,324.5631921126221
2023-12-22,329.7924909739983
2023-12-23,323.60256805786366
2023-12-24,332.7024669094057
2023-12-25,324.21430899785696
2023-12-26,314.5662139670327
2023-12-27,324.2801863419843
2023-12-28,322.4496699904795
2023-12-29,325.74302707793345
2023-12-30,322.93658514630954
2023-12-31,319.35084434955365
2024-01-01,319.669349258971
2024-01-02,323.39348866206
2024-01-03,320.49180477855055
2024-01-04,321.2374625911624
2024-01-05,325.58100376312234
2024-01-06,329.57500451342133
2024-01-07,324.1444297338221
2024-01-08,317.45432693314274
2024-01-09,323.69024102838995
2024-01-10,326.374279693168
2024-01-11,318.8265937681271
2024-01-12,320.40977202922903
2024-01-13,320.68694724578745
2024-01-14,317.1732875713586
2024-01-15,322.5931149359844
2024-01-16,319.20583171855895
2024-01-17,321.05999590545895
2024-01-18,315.5268411353143
2024-01-19,317.02471265653253
2024-01-20,321.36468916239556
2024-01-21,316.68741957131584
2024-01-22,324.79325444169496
2024-01-23,315.9966464867286
2024-01-24,318.206953654804
2024-01-25,320.7549179694058
2024-01-26,311.0708320224184
2024-01-27,309.4242834875784
2024-01-28,310.09168274245303
2024-01-29,320.9750801217921
2024-01-30,313.4514731516989
2024-01-31,325.6296699984913
2024-02-01,312.8817323210998
2024-02-02,315.62273702324785
2024-02-03,320.8028152725319
2024-02-04,322.4126993504929
2024-02-05,322.39247603302636
2024-02-06,318.7423138406428
2024-02-07,317.7718098862739
2024-02-08,315.8167712461646
2024-02-09,316.33567204885566
2024-02-10,310.7975763073451
2024-02-11,309.5142073647365
2024-02-12,312.56284489470386
2024-02-13,311.6896625834814
2024-02-14,310.35632677377254
2024-02-15,314.75846581534864
2024-02-16,315.6027112459093
2024-02-17,311.9486463981061
2024-02-18,317.3236769292245
2024-02-19,306.67040098246775
2024-02-20,310.2912357886947
2024-02-21,308.0324666381181
2024-02-22,303.2727070791179
2024-02-23,310.252491441931
2024-02-24,309.9458939199732
2024-02-25,316.34170637108423
2024-02-26,312.6715742170312
2024-02-27,305.91743825882133
2024-02-28,317.30189164457715
2024-02-29,314.6465078561928
2024-03-01,311.97316794606604
2024-03-02,308.6268320043572
2024-03-03,305.5886231204972
2024-03-04,307.83681655596985
2024-03-05,313.5855835075338
2024-03-06,316.67958956325714
2024-03-07,315.23061018050754
2024-03-08,307.0243913002075
2024-03-09,304.42925643393414
2024-03-10,309.40501394804517
2024-03-11,301.707279538472
2024-03-12,310.0191190520923
2024-03-13,308.0873083749362
2024-03-14,306.77071700717875
2024-03-15,302.21908150891886
2024-03-16,310.62122239119543
2024-03-17,306.4108534240445
2024-03-18,303.8427383454582
2024-03-19,297.0200255331263
2024-03-20,308.3916072067027
2024-03-21,315.58919159195517
2024-03-22,315.14966681859363
2024-03-23,306.68661474886125
2024-03-24,306.1224433354416
2024-03-25,310.428597562137
2024-03-26,304.5880783203032
2024-03-27,309.82280946139883
2024-03-28,311.71987692518013
2024-03-29,313.60908299379014
2024-03-30,308.35239484620047
2024-03-31,307.9958286642503
2024-04-01,305.36194024754155
2024-04-02,305.6355117537274
2024-04-03,308.1120753289455
2024-04-04,310.5681835902346
2024-04-05,312.8395397518359
2024-04-06,306.0646885198326
2024-04-07,315.34605774399995
2024-04-08,308.3943752699266
2024-04-09,309.5026030740634
2024-04-10,306.7140321245708
2024-04-11,300.1262943824497
2024-04-12,313.48534791386027
2024-04-13,313.02794983403703
2024-04-14,309.09213000782046
2024-04-15,310.62768661284673
2024-04-16,312.57113947777157
2024-04-17,304.41018964326287
2024-04-18,308.7024390917475
2024-04-19,314.15922461560245
2024-04-20,306.13371521273103
2024-04-21,312.4989525631505
2024-04-22,306.07733095095585
2024-04-23,313.55335181704453
2024-04-24,311.73402154349395
2024-04-25,305.60994167032965
2024-04-26,316.92817623768144
2024-04-27,309.5344119293143
2024-04-28,309.44007711680695
2024-04-29,313.6963597675083
2024-04-30,317.7062528600361
2024-05-01,309.2705965545152
2024-05-02,313.80727764546083
2024-05-03,315.50692554204255
2024-05-04,316.79954166313433
2024-05-05,314.9726337754734
2024-05-06,313.0427221026338
2024-05-07,311.4485837729318
2024-05-08,315.3557031555266
2024-05-09,310.978751587212
2024-05-10,303.8420068453219
2024-05-11,317.5375931988271
2024-05-12,319.6748043955274
2024-05-13,306.87873285553013
2024-05-14,312.566543441945
2024-05-15,319.36061157494476
2024-05-16,325.3959467530244
2024-05-17,317.5344685673492
2024-05-18,314.8278848043175
2024-05-19,317.3001020882696
2024-05-20,323.82608679955064
2024-05-21,316.0406322803023
2024-05-22,315.7285551710832
2024-05-23,317.29802049321484
2024-05-24,315.72209873215695
2024-05-25,320.3351694129706
2024-05-26,326.6548417816319
2024-05-27,321.76255730834464
2024-05-28,319.77731786662275
2024-05-29,319.93826406652437
2024-05-30,315.1737143216859
2024-05-31,325.28198111670633
2024-06-01,321.76325797810154
2024-06-02,321.6796558525117
2024-06-03,335.5027816137673
2024-06-04,324.2558484827806
2024-06-05,320.3857698972956
2024-06-06,322.0211142950588
2024-06-07,328.6553525767037
2024-06-08,324.8509916447787
2024-06-09,318.98235388986564
2024-06-10,328.75105285467123
2024-06-11,322.7412472445584
2024-06-12,333.24761566260486
2024-06-13,330.41603136487157
2024-06-14,324.64867846841634
2024-06-15,331.9047694721915
2024-06-16,327.39537350606327
2024-06-17,330.87870135602384
2024-06-18,329.75049903672294
2024-06-19,324.7703062569198
2024-06-20,325.92580067073015
2024-06-21,332.96411039344133
2024-06-22,327.84933090402876
2024-06-23,327.9177994914971
2024-06-24,326.05555821864897
2024-06-25,331.9136922371228
2024-06-26,338.81213362592126
2024-06-27,326.63402924096994
2024-06-28,331.3424532689563
2024-06-29,337.23505863494734
2024-06-30,331.6072973186467
2024-07-01,334.0740213818638
2024-07-02,328.35251588478485
2024-07-03,334.6516586489139
2024-07-04,332.5248782601008
2024-07-05,337.54998588504316
2024-07-06,338.68870735694117
2024-07-07,344.6279032256866
2024-07-08,336.9169571859801
2024-07-09,336.22857850017596
2024-07-10,336.0279951981916
2024-07-11,334.1608572722847
2024-07-12,337.24842623166023
2024-07-13,335.031662484316
2024-07-14,337.2036036891979
2024-07-15,342.1142621946782
2024-07-16,333.12934158989003
2024-07-17,342.0241010793244
2024-07-18,343.0394656874165
2024-07-19,337.60240269435144
2024-07-20,329.8880914071652
2024-07-21,336.2421309286643
2024-07-22,344.15629033355543
2024-07-23,339.16863118157045
2024-07-24,335.5514973341728
2024-07-25,337.8149354409095
2024-07-26,343.4784855750942
2024-07-27,342.58146801202076
2024-07-28,339.7138090056238
2024-07-29,339.4736373215586
2024-07-30,339.6416134216282
2024-07-31,337.78295048270564
2024-08-01,348.19419512272333
2024-08-02,340.69959049981355
2024-08-03,347.1096894277753
2024-08-04,348.57443074872276
2024-08-05,346.72637603822733
2024-08-06,341.24639951504605
2024-08-07,344.82326082062616
2024-08-08,343.3426593283674
2024-08-09,340.05130872665075
2024-08-10,345.18573366456513
2024-08-11,339.38975785677627
2024-08-12,349.06963068898176
2024-08-13,342.66875257429996
2024-08-14,345.5354198036386
2024-08-15,346.06268255223284
2024-08-16,344.0877926324998
2024-08-17,347.6591433185907
2024-08-18,343.5967272040604
2024-08-19,349.160468355345
2024-08-20,340.465208373605
2024-08-21,346.5233524210705
2024-08-22,353.93706619510044
2024-08-23,342.3383016307687
2024-08-24,343.7816375109454
2024-08-25,348.6959076546884
2024-08-26,347.5008868914651
2024-08-27,348.3219461514269
2024-08-28,349.0075821921746
2024-08-29,349.7156304507056
2024-08-30,351.7359205266628
2024-08-31,349.05120237625687
2024-09-01,346.5560997074289
2024-09-02,350.3149913366491
2024-09-03,355.3221234170269
2024-09-04,347.2842637675668
2024-09-05,344.0031612183476
2024-09-06,352.4103317805963
2024-09-07,347.57544217429876
2024-09-08,339.435451221376
2024-09-09,351.5791630436435
2024-09-10,346.105676104064
2024-09-11,347.9365167725304
2024-09-12,349.6723655106347
2024-09-13,349.1463568569953
2024-09-14,351.25618719149975
2024-09-15,346.7045539798837
2024-09-16,350.52113161581565
2024-09-17,347.44681351445803
2024-09-18,351.4506119631478
2024-09-19,350.961284730776
2024-09-20,344.7565783649164
2024-09-21,352.8348540784473
2024-09-22,346.3337405312445
2024-09-23,351.6905744104324
2024-09-24,349.90232728868875
2024-09-25,355.7548409291945
2024-09-26,347.4712730558609
2024-09-27,346.9250140953963
2024-09-28,348.19587338109585
2024-09-29,347.0062438679395
2024-09-30,351.35829864736786
2024-10-01,341.62703139916346
2024-10-02,343.8054813360619
2024-10-03,343.67115224626446
2024-10-04,351.65998602837556
2024-10-05,354.6118644616107
2024-10-06,347.25655946559607
2024-10-07,346.89833303984886
2024-10-08,347.74744025269615
2024-10-09,352.0027360782412
2024-10-10,343.52821438914634
2024-10-11,348.06795455169873
2024-10-12,350.88660496299156
2024-10-13,348.85604920094727
2024-10-14,347.4704190682793
2024-10-15,350.57130041676226
2024-10-16,335.60385664270126
2024-10-17,348.9726477307135
2024-10-18,343.483941346961
2024-10-19,338.61159478676063
2024-10-20,347.80765295909816
2024-10-21,351.08107757564835
2024-10-22,344.8551870885505
2024-10-23,349.0300077771845
2024-10-24,351.47619700643276
2024-10-25,350.09041884325455
2024-10-26,351.1894570439045
2024-10-27,347.3921672399399
2024-10-28,344.5147316571806
2024-10-29,337.5898175797521
2024-10-30,342.79352230329107
2024-10-31,340.1803501693754
2024-11-01,352.0082110869632
2024-11-02,342.3876078320004
2024-11-03,343.3463575006572
2024-11-04,344.8176137063054
2024-11-05,342.5400343232294
2024-11-06,348.89567235126333
2024-11-07,339.3706798373329
2024-11-08,342.3815569651307
2024-11-09,338.3712119219391
2024-11-10,335.7951662470339
2024-11-11,338.35861563564544
2024-11-12,340.3843340763048
2024-11-13,338.53849614778045
2024-11-14,337.2057614385911
2024-11-15,334.06651539351617
2024-11-16,339.07238648029823
2024-11-17,333.0957194671147
2024-11-18,341.8614716750755
2024-11-19,338.85459528065354
2024-11-20,332.3952481443141
2024-11-21,336.68635384527784
2024-11-22,334.60950824780684
2024-11-23,338.5870737286866
2024-11-24,342.36180858348365
2024-11-25,329.18642929772943
2024-11-26,336.83190984971895
2024-11-27,335.41362812181274
2024-11-28,338.4196349203972
2024-11-29,336.2650327663654
2024-11-30,332.08029231753534
2024-12-01,333.4859250760501
2024-12-02,331.25015295825585
2024-12-03,338.4086420583787
2024-12-04,333.8585564492479
2024-12-05,341.0452063526307
2024-12-06,332.86347014935376
2024-12-07,329.9367912411541
2024-12-08,326.3786002254202
2024-12-09,324.8827730094875
2024-12-10,325.4195964867484
2024-12-11,332.48449054244344
2024-12-12,333.10986364197134
2024-12-13,324.4084173343054
2024-12-14,333.9708882526485
2024-12-15,328.1154853779355
2024-12-16,330.29143759525806
2024-12-17,335.8093271731123
2024-12-18,332.6037260680048
2024-12-19,327.5980173461504
2024-12-20,324.7630911605651
2024-12-21,319.37636959014014
2024-12-22,324.7629420629397
2024-12-23,326.4512134973734
2024-12-24,323.003552306726
2024-12-25,326.0842371352868
2024-12-26,326.5742273894012
2024-12-27,325.02561252371606
2024-12-28,322.98400573830867
2024-12-29,325.9184784290966
2024-12-30,326.67243088376637
2024-12-31,320.20494589435714
