Date,Total Coliform (MPN/100mL)
2022-07-12,6161.420264014823
2022-07-13,5457.3750298035875
2022-07-14,5888.732590536826
2022-07-15,5713.957016998812
2022-07-16,5367.534986814648
2022-07-17,5672.795281649005
2022-07-18,5921.372840098533
2022-07-19,5641.184302651247
2022-07-20,6066.98426384215
2022-07-21,6026.786280454542
2022-07-22,6007.177664286577
2022-07-23,5604.664673842264
2022-07-24,5429.551144319278
2022-07-25,5580.250203266876
2022-07-26,5833.898599418355
2022-07-27,5949.336219150057
2022-07-28,5144.573593792438
2022-07-29,5803.92369210282
2022-07-30,5863.961828927606
2022-07-31,5743.310948772968
2022-08-01,6223.854322481
2022-08-02,5972.75998595697
2022-08-03,6248.890286548978
2022-08-04,5800.50141931268
2022-08-05,6155.8369930408135
2022-08-06,6374.262385069587
2022-08-07,6286.241063503732
2022-08-08,5573.92028919437
2022-08-09,5834.126242509703
2022-08-10,5815.179944723983
2022-08-11,6073.837480685852
2022-08-12,6141.127954807442
2022-08-13,5691.541440359862
2022-08-14,5971.372370306089
2022-08-15,5352.67609460868
2022-08-16,6398.690916717377
2022-08-17,5819.665697571348
2022-08-18,5997.2229861792075
2022-08-19,5894.467904449228
2022-08-20,6337.881241210877
2022-08-21,5149.340333627984
2022-08-22,6001.9356761604095
2022-08-23,5981.3050052082135
2022-08-24,5882.895093567156
2022-08-25,6542.591115929872
2022-08-26,5764.061521945246
2022-08-27,6267.134844309699
2022-08-28,6147.604302399302
2022-08-29,6424.112038445051
2022-08-30,5850.221196183942
2022-08-31,5835.001373719294
2022-09-01,6388.018262813576
2022-09-02,6190.888779720398
2022-09-03,5603.694915940902
2022-09-04,5909.055833565244
2022-09-05,6190.219749395559
2022-09-06,6328.877207852607
2022-09-07,5876.8061454214285
2022-09-08,5209.10945918416
2022-09-09,6242.946808424817
2022-09-10,5722.259155580876
2022-09-11,5485.3104423587665
2022-09-12,5242.751593820273
2022-09-13,6338.360915122772
2022-09-14,6134.248665291953
2022-09-15,6029.242332896708
2022-09-16,6514.701038719944
2022-09-17,6290.0239707735955
2022-09-18,6584.327521246338
2022-09-19,5682.005734834819
2022-09-20,6089.627867615953
2022-09-21,5614.923481506648
2022-09-22,6030.8450109588775
2022-09-23,6024.575030558772
2022-09-24,6286.421961827966
2022-09-25,6111.163340658197
2022-09-26,6283.351124809497
2022-09-27,6305.974676892229
2022-09-28,6739.814151210034
2022-09-29,5996.919196088418
2022-09-30,5807.154302272959
2022-10-01,6161.019998579909
2022-10-02,5844.026260592254
2022-10-03,6526.596143505237
2022-10-04,5994.123235788225
2022-10-05,5906.280426905851
2022-10-06,5931.208195077776
2022-10-07,6284.563589781965
2022-10-08,6017.936652503388
2022-10-09,5868.771138970014
2022-10-10,6556.676432829876
2022-10-11,5795.810057523048
2022-10-12,6058.712770488383
2022-10-13,6238.909887127889
2022-10-14,5548.787186419423
2022-10-15,6177.031622992439
2022-10-16,5710.9845490993785
2022-10-17,6268.714302301382
2022-10-18,5727.247688396427
2022-10-19,6217.83986253481
2022-10-20,6335.5296589204045
2022-10-21,6255.787553727275
2022-10-22,6066.1366217838
2022-10-23,5914.546510135888
2022-10-24,5804.0182366635245
2022-10-25,6411.076056288064
2022-10-26,5752.554972534144
2022-10-27,5643.74013766971
2022-10-28,6146.747828346811
2022-10-29,5700.396350353088
2022-10-30,5646.1439817854425
2022-10-31,5489.835180941977
2022-11-01,5769.627168810852
2022-11-02,5881.102000967499
2022-11-03,5970.0956838630755
2022-11-04,6173.649558546816
2022-11-05,6037.257084680121
2022-11-06,5812.699254299279
2022-11-07,5801.121354193846
2022-11-08,6004.095138834705
2022-11-09,6223.138316785385
2022-11-10,5869.435294772383
2022-11-11,5680.832854683753
2022-11-12,5513.603649646832
2022-11-13,5367.656468095024
2022-11-14,5990.719840832412
2022-11-15,5953.722758020111
2022-11-16,5942.90100433963
2022-11-17,5720.332494999871
2022-11-18,6170.127959888976
2022-11-19,5591.811244886444
2022-11-20,6012.512131246494
2022-11-21,5703.081661834654
2022-11-22,5520.864401351597
2022-11-23,5869.689112326672
2022-11-24,5803.279923868069
2022-11-25,5775.842082757243
2022-11-26,5681.400495728576
2022-11-27,5633.8247829773
2022-11-28,6349.792571764105
2022-11-29,5976.5622916061775
2022-11-30,5826.0573029987045
2022-12-01,5630.596109129414
2022-12-02,5886.977440880871
2022-12-03,5727.933047372553
2022-12-04,5568.034432231622
2022-12-05,5456.6798219662305
2022-12-06,5510.991434061895
2022-12-07,4571.601531909542
2022-12-08,5573.32093836914
2022-12-09,5350.961843312075
2022-12-10,5962.625938779037
2022-12-11,5477.908480947414
2022-12-12,5102.660371829417
2022-12-13,5431.597086851001
2022-12-14,5119.90792982252
2022-12-15,5562.924787076639
2022-12-16,5495.324068726943
2022-12-17,5682.511847356825
2022-12-18,5145.002137245028
2022-12-19,5379.566259038794
2022-12-20,4946.948709038526
2022-12-21,5553.993186910899
2022-12-22,5486.297523961687
2022-12-23,5466.474831554873
2022-12-24,5305.3257513827375
2022-12-25,5416.39200781154
2022-12-26,5760.399170129679
2022-12-27,5180.727467546125
2022-12-28,5295.03242202359
2022-12-29,4914.812712555671
2022-12-30,4967.4164518166135
2022-12-31,5244.519048633821
2023-01-01,5833.67539666539
2023-01-02,5412.9750661446815
2023-01-03,5406.495788533404
2023-01-04,5342.667791287986
2023-01-05,5291.823879200698
2023-01-06,5528.318430313235
2023-01-07,4978.288091991289
2023-01-08,5799.451592298148
2023-01-09,5203.316948892764
2023-01-10,5607.361811128392
2023-01-11,4997.715122734512
2023-01-12,5567.371065260892
2023-01-13,5556.390674851999
2023-01-14,5458.243652490053
2023-01-15,5032.921188482897
2023-01-16,5394.475368616552
2023-01-17,4953.1531244483385
2023-01-18,5220.801392715746
2023-01-19,5594.119399955081
2023-01-20,5513.079218036891
2023-01-21,5267.50808950024
2023-01-22,4959.510491101697
2023-01-23,5434.74598474677
2023-01-24,5236.122424501776
2023-01-25,4523.57611960263
2023-01-26,5443.950008675601
2023-01-27,5191.512102420401
2023-01-28,5549.271924422425
2023-01-29,4849.846733400283
2023-01-30,4215.4478211137775
2023-01-31,5242.357889596741
2023-02-01,5236.4212048444415
2023-02-02,4632.218454610302
2023-02-03,4836.489216074785
2023-02-04,5947.377615535587
2023-02-05,5020.0591304968875
2023-02-06,5322.119527348
2023-02-07,4898.8855436530375
2023-02-08,4458.409009695047
2023-02-09,5026.006066368322
2023-02-10,4989.155600888888
2023-02-11,4940.799137090453
2023-02-12,5018.470601511121
2023-02-13,5124.4205217529825
2023-02-14,4992.561376039421
2023-02-15,4651.032500572858
2023-02-16,5168.911327904604
2023-02-17,4431.2516803884755
2023-02-18,4394.15113550237
2023-02-19,5224.397552373037
2023-02-20,5148.326342608616
2023-02-21,4972.772237497637
2023-02-22,4565.322456601359
2023-02-23,4765.747249746595
2023-02-24,4893.659123950536
2023-02-25,4488.278336857104
2023-02-26,4740.103683048485
2023-02-27,5152.481059808184
2023-02-28,5380.14866100828
2023-03-01,4821.508564480861
2023-03-02,5169.875648752014
2023-03-03,4364.510793814632
2023-03-04,5132.5746248612495
2023-03-05,4689.777112841283
2023-03-06,5019.60077358928
2023-03-07,4849.720937260039
2023-03-08,5317.035555463354
2023-03-09,4655.661392523748
2023-03-10,5103.5716205344315
2023-03-11,4828.952847026053
2023-03-12,4863.047244124228
2023-03-13,4853.335639377982
2023-03-14,4652.962520656674
2023-03-15,4900.8276732774375
2023-03-16,4884.87655003793
2023-03-17,4974.877898206391
2023-03-18,4926.913673058814
2023-03-19,5140.238578194896
2023-03-20,5177.392874298693
2023-03-21,4584.875509460607
2023-03-22,5160.638695375088
2023-03-23,4544.272695382126
2023-03-24,5076.919258011558
2023-03-25,5087.095069544187
2023-03-26,4328.611202670132
2023-03-27,4930.954526848438
2023-03-28,4763.787735821441
2023-03-29,4678.203765555939
2023-03-30,5312.806327894187
2023-03-31,4713.384176013285
2023-04-01,4669.731558700516
2023-04-02,4936.728629297821
2023-04-03,5122.290667760282
2023-04-04,4876.9300828176465
2023-04-05,5272.363222312145
2023-04-06,5084.987745348086
2023-04-07,4275.689266176346
2023-04-08,4773.983791003969
2023-04-09,4768.154982973125
2023-04-10,5084.61099545847
2023-04-11,4157.6628396313445
2023-04-12,5714.324990998122
2023-04-13,5113.651565783865
2023-04-14,5003.9345753878315
2023-04-15,5318.874323786744
2023-04-16,5672.835856241811
2023-04-17,5236.500841137339
2023-04-18,5265.657919096824
2023-04-19,5026.156374881792
2023-04-20,4950.623495131734
2023-04-21,4856.669100751332
2023-04-22,4758.093433778785
2023-04-23,4806.532951444505
2023-04-24,4614.369406471246
2023-04-25,5003.860595020137
2023-04-26,4528.492311855273
2023-04-27,5098.620662987592
2023-04-28,5038.08000145629
2023-04-29,5100.871346948424
2023-04-30,4908.1386406909205
2023-05-01,5995.996990891197
2023-05-02,5489.305413695172
2023-05-03,4716.408184202167
2023-05-04,5168.29765900508
2023-05-05,4924.865128396868
2023-05-06,4811.913615276445
2023-05-07,4723.384633374084
2023-05-08,5264.375431810026
2023-05-09,4939.753215354419
2023-05-10,5444.1218435258525
2023-05-11,5461.662493582895
2023-05-12,5585.600089895802
2023-05-13,4927.748908847118
2023-05-14,5336.252030621258
2023-05-15,5393.691249772118
2023-05-16,5072.14634237846
2023-05-17,4993.442095563799
2023-05-18,5718.529714857077
2023-05-19,5314.744884065892
2023-05-20,5448.228619689358
2023-05-21,5021.873988562544
2023-05-22,4913.882997423359
2023-05-23,5120.114687565526
2023-05-24,5265.130880605862
2023-05-25,4994.561991649487
2023-05-26,5322.464862992061
2023-05-27,4830.553241620212
2023-05-28,5012.869781354559
2023-05-29,5562.025819800358
2023-05-30,5553.843748915364
2023-05-31,5267.179878751662
2023-06-01,5091.528532581329
2023-06-02,5100.826688272924
2023-06-03,5309.328607725389
2023-06-04,5626.993722833131
2023-06-05,5724.505089252718
2023-06-06,5309.525508018269
2023-06-07,5124.947697700102
2023-06-08,5563.911956606776
2023-06-09,5249.111133910781
2023-06-10,5353.354175959206
2023-06-11,5919.112968995003
2023-06-12,5782.403013071519
2023-06-13,5594.433214590486
2023-06-14,5178.268265991669
2023-06-15,5636.092697155622
2023-06-16,5904.323588183173
2023-06-17,5485.7080801686
2023-06-18,6016.619476578575
2023-06-19,6012.007378138403
2023-06-20,6136.209832526167
2023-06-21,5741.572937959406
2023-06-22,5839.127527058679
2023-06-23,6100.072395216386
2023-06-24,5822.932931538134
2023-06-25,5551.231587764676
2023-06-26,5579.910748094727
2023-06-27,5798.892759217698
2023-06-28,5352.987607090648
2023-06-29,5709.981404475691
2023-06-30,6094.695750967287
2023-07-01,5121.093702786524
2023-07-02,6251.5146629207875
2023-07-03,6140.540640512412
2023-07-04,5678.511750003981
2023-07-05,5992.021822866005
2023-07-06,5842.459289409038
2023-07-07,6222.965728682184
2023-07-08,6161.166767491439
2023-07-09,5458.669701537314
2023-07-10,6067.130970308526
2023-07-11,5841.45381860261
2023-07-12,5940.106862787708
2023-07-13,5708.84183687706
2023-07-14,6463.688675418956
2023-07-15,6263.134537875253
2023-07-16,5740.963852767348
2023-07-17,5574.1985123397535
2023-07-18,5870.4702170119535
2023-07-19,6128.01349700453
2023-07-20,6081.112133270708
2023-07-21,6396.271510050456
2023-07-22,6268.4791245433335
2023-07-23,6333.432413250035
2023-07-24,6151.560498836856
2023-07-25,5647.536865812417
2023-07-26,6016.316757874268
2023-07-27,6403.62712706295
2023-07-28,6080.588136663178
2023-07-29,6257.2847631734685
2023-07-30,6020.910566756811
2023-07-31,5817.630671105079
2023-08-01,6099.468951562403
2023-08-02,6238.940196591505
2023-08-03,5959.126398286276
2023-08-04,6094.576201960749
2023-08-05,5892.754772692941
2023-08-06,6519.51594198056
2023-08-07,6104.396301445524
2023-08-08,6637.389430760844
2023-08-09,6668.85342093469
2023-08-10,6194.415566942399
2023-08-11,5924.526500398749
2023-08-12,5609.45252498308
2023-08-13,5801.598120659545
2023-08-14,5838.87036866141
2023-08-15,6672.195182493972
2023-08-16,6300.854791144894
2023-08-17,6390.259327001952
2023-08-18,5614.33750154532
2023-08-19,5927.972889880468
2023-08-20,6560.196901640738
2023-08-21,6386.624499761973
2023-08-22,6262.757195252503
2023-08-23,6482.50334003756
2023-08-24,6809.725351685406
2023-08-25,6258.410413178067
2023-08-26,6351.071300399398
2023-08-27,6393.375066758392
2023-08-28,7000.0
2023-08-29,5715.849383358689
2023-08-30,6555.344826053835
2023-08-31,6320.4513688287025
2023-09-01,6529.228808425611
2023-09-02,6166.0806210229475
2023-09-03,6352.486610686395
2023-09-04,6584.270511743874
2023-09-05,7000.0
2023-09-06,6619.958798209252
2023-09-07,6126.155661970163
2023-09-08,6256.258351522431
2023-09-09,6249.955620188552
2023-09-10,5849.662410775064
2023-09-11,6291.485024285059
2023-09-12,6612.298095862039
2023-09-13,6011.897021340411
2023-09-14,6710.208225485641
2023-09-15,6543.271693435685
2023-09-16,6177.7237332398045
2023-09-17,6356.367674665319
2023-09-18,6878.934050722072
2023-09-19,6619.890720536678
2023-09-20,6402.628151271587
2023-09-21,6328.632498902758
2023-09-22,6422.642431651016
2023-09-23,6245.630719306084
2023-09-24,5767.0130189333395
2023-09-25,7000.0
2023-09-26,6442.9264830853435
2023-09-27,6514.386816487322
2023-09-28,6375.9632230320185
2023-09-29,6170.973152456879
2023-09-30,6333.683768188242
2023-10-01,5907.376485326693
2023-10-02,7000.0
2023-10-03,6011.654313447558
2023-10-04,6069.498762317641
2023-10-05,6243.875575952128
2023-10-06,6759.025628878825
2023-10-07,6373.391062519268
2023-10-08,5994.420008663695
2023-10-09,6737.572693236331
2023-10-10,6576.37104557846
2023-10-11,6514.191496886509
2023-10-12,6562.763220629737
2023-10-13,7000.0
2023-10-14,6993.716188055379
2023-10-15,6126.938869669673
2023-10-16,6814.682349586858
2023-10-17,6436.829924978852
2023-10-18,6465.7717368134445
2023-10-19,5802.327903487154
2023-10-20,6252.664009415532
2023-10-21,6053.509518936464
2023-10-22,6539.159271780362
2023-10-23,6605.260943135639
2023-10-24,5654.598204259084
2023-10-25,6263.155189841652
2023-10-26,6598.961990022713
2023-10-27,6198.856271046675
2023-10-28,6465.856241337671
2023-10-29,6344.5870315971615
2023-10-30,6333.661100611068
2023-10-31,6141.521966172418
2023-11-01,5849.525879408294
2023-11-02,5869.457463908939
2023-11-03,6409.97391990146
2023-11-04,6194.095161912636
2023-11-05,6137.634034198216
2023-11-06,6042.793907468527
2023-11-07,6069.023403463536
2023-11-08,6465.121436506592
2023-11-09,6040.794043346406
2023-11-10,5729.221620936952
2023-11-11,6344.667643608928
2023-11-12,6050.000450813081
2023-11-13,6110.636807078525
2023-11-14,6573.112431139208
2023-11-15,6074.161033723091
2023-11-16,6156.44704874325
2023-11-17,5705.25328151599
2023-11-18,5982.146700416162
2023-11-19,6219.90460682447
2023-11-20,5559.31923993196
2023-11-21,6074.95805826623
2023-11-22,6033.60695254884
2023-11-23,6004.316256807575
2023-11-24,6291.536757860344
2023-11-25,6069.081809431722
2023-11-26,6400.4385386186495
2023-11-27,5647.115852814139
2023-11-28,5974.058344068478
2023-11-29,5946.62533396431
2023-11-30,5588.432886376527
2023-12-01,6183.944862295802
2023-12-02,6582.232272457715
2023-12-03,5867.432792109968
2023-12-04,6011.679332881542
2023-12-05,5873.104662290603
2023-12-06,5621.191234388549
2023-12-07,5276.501169332354
2023-12-08,5598.408641651237
2023-12-09,5379.917153059663
2023-12-10,6296.0555627119065
2023-12-11,5737.5723515269165
2023-12-12,5655.573598975755
2023-12-13,6013.307280525778
2023-12-14,5397.218924484505
2023-12-15,5490.843350961533
2023-12-16,5728.461540199683
2023-12-17,6003.790655451388
2023-12-18,5832.772188304034
2023-12-19,5743.861372925114
2023-12-20,5679.8905682373215
2023-12-21,5763.615508991516
2023-12-22,5691.132041368427
2023-12-23,5308.741642813522
2023-12-24,5618.663808465601
2023-12-25,5269.8535428995765
2023-12-26,5603.422200507348
2023-12-27,5422.061362212256
2023-12-28,6315.253353745423
2023-12-29,5528.68228718458
2023-12-30,5106.6228704176365
2023-12-31,5474.920997502751
2024-01-01,5958.302956346184
2024-01-02,6291.86849726591
2024-01-03,5600.435027345426
2024-01-04,5290.004972432206
2024-01-05,5997.301983883289
2024-01-06,5325.647381830693
2024-01-07,5596.618753092637
2024-01-08,5637.883573644832
2024-01-09,5682.05360234157
2024-01-10,5897.54010261925
2024-01-11,5473.624417266758
2024-01-12,5584.600250446998
2024-01-13,5650.526186622834
2024-01-14,5687.86241814392
2024-01-15,5660.597897435212
2024-01-16,5750.412644303903
2024-01-17,5861.221832761176
2024-01-18,5714.420603939892
2024-01-19,5721.371126721248
2024-01-20,5099.401689891725
2024-01-21,5578.021516487815
2024-01-22,5695.804728279032
2024-01-23,5759.752029465647
2024-01-24,5322.6028209222295
2024-01-25,5321.959016605163
2024-01-26,5336.930858195566
2024-01-27,5659.706122548711
2024-01-28,5798.700866504766
2024-01-29,5356.189856865643
2024-01-30,5740.847659160692
2024-01-31,5495.676674842564
2024-02-01,5411.666368691119
2024-02-02,5376.004673946847
2024-02-03,5654.022489215415
2024-02-04,5518.485637455738
2024-02-05,6094.48994303732
2024-02-06,5147.164441535937
2024-02-07,5549.514002472545
2024-02-08,5226.73957640754
2024-02-09,5116.2974443104995
2024-02-10,5365.576827864228
2024-02-11,5401.968352513075
2024-02-12,6228.314918681066
2024-02-13,5289.896295554331
2024-02-14,4998.5428425701575
2024-02-15,5412.137566205383
2024-02-16,4700.663879172112
2024-02-17,5288.476172203923
2024-02-18,5314.065957376179
2024-02-19,5541.02351884613
2024-02-20,5588.306935796363
2024-02-21,5138.919961347533
2024-02-22,5238.7728036389
2024-02-23,5048.284282765617
2024-02-24,4934.064381814179
2024-02-25,5360.014961243528
2024-02-26,4879.736615876475
2024-02-27,5132.393888183621
2024-02-28,4953.404863751744
2024-02-29,5412.243946165505
2024-03-01,5783.358172237131
2024-03-02,4848.252420149873
2024-03-03,4678.8337076578955
2024-03-04,5193.495571654507
2024-03-05,5232.106427364216
2024-03-06,5289.644454759141
2024-03-07,5087.0151979579
2024-03-08,5157.800297378094
2024-03-09,5325.542854428063
2024-03-10,5524.934353808465
2024-03-11,4624.024256431642
2024-03-12,5097.8099756163065
2024-03-13,5270.807090187228
2024-03-14,4929.664531666218
2024-03-15,5723.021906204667
2024-03-16,5011.882859615751
2024-03-17,5189.174323248771
2024-03-18,5367.646842363913
2024-03-19,5022.954852843914
2024-03-20,4646.090591667622
2024-03-21,5071.410587122897
2024-03-22,5509.005790293194
2024-03-23,5099.493953534696
2024-03-24,4947.243143695633
2024-03-25,5479.707933019699
2024-03-26,5103.8282840827
2024-03-27,5051.28832573447
2024-03-28,5250.670169835544
2024-03-29,5438.775691570122
2024-03-30,5924.001977724274
2024-03-31,5459.815469733158
2024-04-01,5561.972137212796
2024-04-02,5064.8238841744005
2024-04-03,4911.664226829842
2024-04-04,5241.151463497106
2024-04-05,5257.846021336737
2024-04-06,4905.598839686396
2024-04-07,5180.235521084867
2024-04-08,5356.502893294374
2024-04-09,5348.920727935067
2024-04-10,5396.39431255886
2024-04-11,5336.911497424038
2024-04-12,5102.241139534585
2024-04-13,5105.101346217871
2024-04-14,4904.718589462837
2024-04-15,5805.172152153551
2024-04-16,5279.311957146606
2024-04-17,5213.5580734168825
2024-04-18,5008.311743106739
2024-04-19,6173.778591840151
2024-04-20,4977.4093242859335
2024-04-21,5177.272653611326
2024-04-22,5437.388232240172
2024-04-23,5499.6000854974245
2024-04-24,5614.00164679035
2024-04-25,5876.175137353968
2024-04-26,5493.193002382693
2024-04-27,5032.169943878992
2024-04-28,5279.707219895883
2024-04-29,5457.127823451084
2024-04-30,5993.406692288793
2024-05-01,4961.929000113789
2024-05-02,5750.543885795152
2024-05-03,5452.411543640936
2024-05-04,5658.616131846909
2024-05-05,5385.659118297889
2024-05-06,5172.676465673367
2024-05-07,5659.9722584026495
2024-05-08,5640.496594006977
2024-05-09,5745.391126040207
2024-05-10,5459.536438610173
2024-05-11,5293.4791673364125
2024-05-12,5015.828840162197
2024-05-13,5739.4543278554775
2024-05-14,5631.121829512624
2024-05-15,5224.665005050461
2024-05-16,5363.401580792674
2024-05-17,5395.6458715388535
2024-05-18,5101.60079175155
2024-05-19,5312.1335754942975
2024-05-20,5228.347685069016
2024-05-21,5455.924633813636
2024-05-22,5369.34037041429
2024-05-23,5114.235820562837
2024-05-24,6220.605062865537
2024-05-25,6001.180524895945
2024-05-26,5403.3989715847665
2024-05-27,5730.610427091604
2024-05-28,5785.991972263683
2024-05-29,6030.032349264038
2024-05-30,5439.161400369698
2024-05-31,6024.489860499143
2024-06-01,5544.676162468646
2024-06-02,5320.550360257199
2024-06-03,5950.879143133892
2024-06-04,6133.258909086149
2024-06-05,6534.857720722065
2024-06-06,5411.077845968473
2024-06-07,5993.234770771112
2024-06-08,5673.231251960476
2024-06-09,6043.837580774776
2024-06-10,5380.383276494516
2024-06-11,5455.43745179222
2024-06-12,5614.278473965106
2024-06-13,5883.533180025911
2024-06-14,5680.349346952918
2024-06-15,6083.242704120941
2024-06-16,6206.466565375635
2024-06-17,6091.158511956167
2024-06-18,6409.820083181201
2024-06-19,6061.837971719728
2024-06-20,5584.93098689795
2024-06-21,6371.922971178377
2024-06-22,5794.26933803526
2024-06-23,6261.8403003231115
2024-06-24,6473.722085068272
2024-06-25,6151.480002272205
2024-06-26,5578.478629136181
2024-06-27,5764.692383721576
2024-06-28,6449.78241915049
2024-06-29,6014.994809805366
2024-06-30,6102.3419186187575
2024-07-01,6318.817357231516
2024-07-02,6312.725233525562
2024-07-03,6200.081078468762
2024-07-04,6066.404063138323
2024-07-05,6047.714437617433
2024-07-06,6411.3382657379825
2024-07-07,6332.4326839807945
2024-07-08,6101.50091830688
2024-07-09,6515.585940167215
2024-07-10,6164.43194015665
2024-07-11,5959.75843933196
2024-07-12,5999.602197497001
2024-07-13,5945.625303789776
2024-07-14,6169.392986923374
2024-07-15,6633.012485460096
2024-07-16,6033.0531401036715
2024-07-17,6342.714734610739
2024-07-18,6100.655899488915
2024-07-19,6230.95766770541
2024-07-20,5867.319299024407
2024-07-21,6265.341739142117
2024-07-22,6284.450091582674
2024-07-23,6515.590261864433
2024-07-24,6431.310758852325
2024-07-25,6015.508679732725
2024-07-26,6710.859678303414
2024-07-27,6459.1359272871705
2024-07-28,6465.87570773959
2024-07-29,6413.780355315109
2024-07-30,6271.246991500967
2024-07-31,6501.812872700854
2024-08-01,6588.902494460283
2024-08-02,5931.764006721042
2024-08-03,6303.661324213921
2024-08-04,6398.109654167659
2024-08-05,6560.5936484196145
2024-08-06,6850.7263305000715
2024-08-07,6270.040522843955
2024-08-08,6360.840511727064
2024-08-09,6364.969123164957
2024-08-10,6286.602843131591
2024-08-11,6431.0659397694035
2024-08-12,6774.4499085639745
2024-08-13,6234.8701675217035
2024-08-14,6686.998612801392
2024-08-15,6055.53674597131
2024-08-16,6404.976570841694
2024-08-17,6481.6170141604625
2024-08-18,7000.0
2024-08-19,6511.632277281046
2024-08-20,5940.219224011922
2024-08-21,6007.252106799807
2024-08-22,6623.259508361527
2024-08-23,6803.117266581634
2024-08-24,6737.359909527358
2024-08-25,6680.531391342274
2024-08-26,6984.2738703907
2024-08-27,6478.851099566336
2024-08-28,6914.129429492445
2024-08-29,6160.773456109268
2024-08-30,6383.407693575002
2024-08-31,6117.0848720908125
2024-09-01,6580.838797020428
2024-09-02,6653.297754764027
2024-09-03,6705.077785572181
2024-09-04,6692.869959107281
2024-09-05,6399.281942145112
2024-09-06,6623.50308805535
2024-09-07,6234.1522555475185
2024-09-08,7000.0
2024-09-09,6597.267540694668
2024-09-10,6543.846246082383
2024-09-11,7000.0
2024-09-12,6321.492696998681
2024-09-13,6357.987295960873
2024-09-14,6368.073149649814
2024-09-15,6677.632315321272
2024-09-16,6828.316054757953
2024-09-17,6921.3401488651125
2024-09-18,7000.0
2024-09-19,6025.163318541913
2024-09-20,6882.558170728378
2024-09-21,6532.520538743848
2024-09-22,6523.235242022143
2024-09-23,6512.506232172881
2024-09-24,6424.863275073236
2024-09-25,7000.0
2024-09-26,6947.631835054732
2024-09-27,6700.294341562304
2024-09-28,7000.0
2024-09-29,6235.70242288321
2024-09-30,6287.983374585709
2024-10-01,6031.3199490757115
2024-10-02,6472.18355093729
2024-10-03,6727.598205483221
2024-10-04,6706.810910647749
2024-10-05,6717.405484741075
2024-10-06,6245.721313420648
2024-10-07,6906.20717025704
2024-10-08,6733.159440480828
2024-10-09,6876.987141982616
2024-10-10,6084.832356444558
2024-10-11,6741.490205917822
2024-10-12,6286.888469669562
2024-10-13,6518.990743779136
2024-10-14,6793.262942161577
2024-10-15,6654.8449336202875
2024-10-16,6366.4174741173865
2024-10-17,6617.924938827446
2024-10-18,6150.548558407059
2024-10-19,6948.85995780148
2024-10-20,6535.771390188558
2024-10-21,6926.3066105889675
2024-10-22,6425.9772868859845
2024-10-23,6419.871313042003
2024-10-24,6340.5096130515785
2024-10-25,6825.2557180923595
2024-10-26,6342.030612542166
2024-10-27,6740.515777561515
2024-10-28,6424.5016720082485
2024-10-29,5938.374041057795
2024-10-30,6351.822239256967
2024-10-31,6160.767656340153
2024-11-01,6516.087325241148
2024-11-02,6140.045844862519
2024-11-03,6766.050215471356
2024-11-04,6451.864949474475
2024-11-05,6416.682121737611
2024-11-06,6657.347698444037
2024-11-07,6740.219978382909
2024-11-08,6435.337642375918
2024-11-09,6200.180945062635
2024-11-10,5889.381226113237
2024-11-11,6205.648522861942
2024-11-12,6216.054373424303
2024-11-13,6422.956175117044
2024-11-14,6276.785136586835
2024-11-15,6576.07183842306
2024-11-16,6175.035347524281
2024-11-17,6330.935186065568
2024-11-18,6692.243026220956
2024-11-19,6428.478924270822
2024-11-20,6296.693267824948
2024-11-21,6122.786298174845
2024-11-22,6101.960601116851
2024-11-23,6025.205112377287
2024-11-24,6106.448195242296
2024-11-25,6483.71672073501
2024-11-26,6178.626226104669
2024-11-27,5828.349053088604
2024-11-28,6751.73608596526
2024-11-29,6305.198791846599
2024-11-30,5774.9733415144465
2024-12-01,6052.275602529623
2024-12-02,6205.800529303643
2024-12-03,6671.5506343886245
2024-12-04,5815.315382068345
2024-12-05,6428.0788511674855
2024-12-06,6542.575180764662
2024-12-07,5921.544395057476
2024-12-08,6014.250581687113
2024-12-09,5773.93216508204
2024-12-10,6011.066917379796
2024-12-11,6048.372405387027
2024-12-12,6244.456132514148
2024-12-13,6360.799296647405
2024-12-14,5796.473742976405
2024-12-15,5417.842340157299
2024-12-16,5988.786524241472
2024-12-17,6070.32793374399
2024-12-18,6044.189136475862
2024-12-19,5858.453273413804
2024-12-20,5980.970382232665
2024-12-21,6385.269612335324
2024-12-22,6032.253575935355
2024-12-23,5792.82951447473
2024-12-24,5741.900795446104
2024-12-25,5828.141730333781
2024-12-26,6357.27773320792
2024-12-27,5798.448654052706
2024-12-28,5834.712298953881
2024-12-29,5683.200669015222
2024-12-30,6144.870067938418
2024-12-31,6390.44650907822
