Date,Fecal Coliform (MPN/100mL)
2022-07-14,5276.760662789409
2022-07-15,5479.108424069266
2022-07-16,5675.758536580294
2022-07-17,5922.770161377127
2022-07-18,5605.787552829648
2022-07-19,5517.090257203071
2022-07-20,6013.471717957592
2022-07-21,5356.6625500127375
2022-07-22,5215.4413749872465
2022-07-23,5752.0522544299965
2022-07-24,5572.392258052458
2022-07-25,5477.214624474429
2022-07-26,5831.692343234541
2022-07-27,5747.24030682652
2022-07-28,5594.020286029113
2022-07-29,5459.025242334897
2022-07-30,5897.719514720549
2022-07-31,5861.299616125839
2022-08-01,5719.342563865112
2022-08-02,6116.3081701549
2022-08-03,5540.649218034537
2022-08-04,5457.126626149253
2022-08-05,5631.293382254739
2022-08-06,5767.876770097965
2022-08-07,5832.854312842086
2022-08-08,5743.003002207125
2022-08-09,5868.594331920793
2022-08-10,5554.675600249048
2022-08-11,6100.401816945014
2022-08-12,5801.747274963951
2022-08-13,6048.026560371692
2022-08-14,5899.361722180347
2022-08-15,5928.274079235173
2022-08-16,5956.839388027889
2022-08-17,5938.244087822947
2022-08-18,5982.915595354195
2022-08-19,6125.720760943003
2022-08-20,5904.562608905776
2022-08-21,6012.274564355461
2022-08-22,5857.5878842291
2022-08-23,6168.463949055913
2022-08-24,5749.910347463875
2022-08-25,6249.966608373509
2022-08-26,5886.176697552713
2022-08-27,5612.32177248759
2022-08-28,5928.203655612139
2022-08-29,5770.314678652541
2022-08-30,6078.4310470915
2022-08-31,5783.38883890466
2022-09-01,5828.12114581333
2022-09-02,5542.725763587986
2022-09-03,5833.279632105327
2022-09-04,5441.902004997589
2022-09-05,5612.663397895768
2022-09-06,6084.121284339764
2022-09-07,6091.620304833618
2022-09-08,6021.800517260387
2022-09-09,5745.388653537123
2022-09-10,5931.1420188228585
2022-09-11,5941.689157618278
2022-09-12,5712.286559213903
2022-09-13,6246.01298600419
2022-09-14,6122.003202251505
2022-09-15,5903.358562922374
2022-09-16,5953.772151663799
2022-09-17,5990.737814282848
2022-09-18,5541.203033058951
2022-09-19,5900.425624683815
2022-09-20,5813.597594242155
2022-09-21,5749.62599321386
2022-09-22,5893.507709835224
2022-09-23,6308.865134720925
2022-09-24,6076.918868772637
2022-09-25,5833.759543095943
2022-09-26,6061.57974293165
2022-09-27,6225.825196877649
2022-09-28,6129.595174978626
2022-09-29,5955.132628123439
2022-09-30,5812.1815344371835
2022-10-01,6079.400593910707
2022-10-02,6016.465292071644
2022-10-03,6114.644974384967
2022-10-04,6060.30527831383
2022-10-05,6140.673212878306
2022-10-06,5821.035286826376
2022-10-07,6188.709503319244
2022-10-08,5961.728518916748
2022-10-09,6334.069122532356
2022-10-10,5777.819122416339
2022-10-11,6259.321568410309
2022-10-12,5948.0165153153175
2022-10-13,5774.290832592967
2022-10-14,5803.773008824772
2022-10-15,5832.293316417666
2022-10-16,5976.846670675194
2022-10-17,5992.070672048045
2022-10-18,5768.09439278998
2022-10-19,5873.136403931924
2022-10-20,6301.477862947965
2022-10-21,6213.393910850089
2022-10-22,5949.858035784703
2022-10-23,5864.750130045479
2022-10-24,5875.561552994835
2022-10-25,5968.516113780429
2022-10-26,5635.364317827868
2022-10-27,5782.412660307898
2022-10-28,5493.9929034940515
2022-10-29,5901.234537568285
2022-10-30,5944.369612760773
2022-10-31,5711.695875214451
2022-11-01,6116.3974491772115
2022-11-02,5549.58007390869
2022-11-03,5494.859556409929
2022-11-04,5825.496511917572
2022-11-05,5982.7698265867375
2022-11-06,6102.754274423761
2022-11-07,5666.6871931124215
2022-11-08,5966.574485214379
2022-11-09,5735.39212042531
2022-11-10,5700.707367953774
2022-11-11,5903.989676254835
2022-11-12,5849.6353356606805
2022-11-13,5395.6960065381045
2022-11-14,5997.979221320663
2022-11-15,5970.281631572085
2022-11-16,5560.6410171442
2022-11-17,5756.304969811873
2022-11-18,5767.2440661537075
2022-11-19,5711.772187774293
2022-11-20,5540.684057298382
2022-11-21,5507.438950677604
2022-11-22,5627.584890406029
2022-11-23,5858.089819956948
2022-11-24,5723.031301529183
2022-11-25,5530.877337564511
2022-11-26,5749.953317419041
2022-11-27,5016.445641867866
2022-11-28,5806.3779191968
2022-11-29,5219.085482682241
2022-11-30,5484.879199321814
2022-12-01,5323.711110409489
2022-12-02,5278.927929417316
2022-12-03,5760.193049039798
2022-12-04,5424.598164857151
2022-12-05,5577.500071982947
2022-12-06,5488.829192512724
2022-12-07,5583.591567582992
2022-12-08,5493.476927475928
2022-12-09,5211.405289038432
2022-12-10,5657.113315324766
2022-12-11,5348.932891130848
2022-12-12,5126.1631384199745
2022-12-13,5341.625874278367
2022-12-14,5717.147362399879
2022-12-15,5576.766398313019
2022-12-16,5326.701460658506
2022-12-17,5316.2764255557895
2022-12-18,5311.486329559242
2022-12-19,5780.840660848448
2022-12-20,5431.551288579524
2022-12-21,5430.844131305001
2022-12-22,5540.565626670089
2022-12-23,5371.944492002584
2022-12-24,5262.063604416384
2022-12-25,5264.298142642927
2022-12-26,5278.957698226867
2022-12-27,5275.560148425015
2022-12-28,5418.277002255848
2022-12-29,5272.909659009535
2022-12-30,5398.843807680006
2022-12-31,5225.996732542946
2023-01-01,5347.723304187072
2023-01-02,4922.247313829701
2023-01-03,5495.082132802128
2023-01-04,5371.084386891037
2023-01-05,5491.402726335126
2023-01-06,4702.610519241733
2023-01-07,5689.647249392051
2023-01-08,5234.217849807469
2023-01-09,5473.991474012785
2023-01-10,5034.651426972453
2023-01-11,5355.526542574653
2023-01-12,5012.69210824289
2023-01-13,5089.092041866958
2023-01-14,5587.192695483985
2023-01-15,5156.8633158655975
2023-01-16,5229.175304025648
2023-01-17,5350.469530032675
2023-01-18,5266.440672990203
2023-01-19,5188.320156763501
2023-01-20,5222.24711242578
2023-01-21,5621.045682438144
2023-01-22,5120.038211696124
2023-01-23,5163.0755462186025
2023-01-24,5324.377321755416
2023-01-25,5326.841825849002
2023-01-26,5334.734909736592
2023-01-27,5216.771606470884
2023-01-28,4852.2282574759065
2023-01-29,5399.428617702719
2023-01-30,4835.498093454325
2023-01-31,5117.433278722355
2023-02-01,4898.3065114680085
2023-02-02,5028.708284995192
2023-02-03,5099.783745928509
2023-02-04,5090.921277025747
2023-02-05,5103.778002641479
2023-02-06,5335.007721359837
2023-02-07,5095.973653793638
2023-02-08,4949.5685764226655
2023-02-09,5184.484265983346
2023-02-10,5222.963672964704
2023-02-11,4733.088523925372
2023-02-12,5091.770295700402
2023-02-13,5106.346580669613
2023-02-14,4900.564468460452
2023-02-15,5229.328843427978
2023-02-16,4918.433594942313
2023-02-17,4967.965856282471
2023-02-18,4902.79233329333
2023-02-19,4935.230532686347
2023-02-20,4707.721191395366
2023-02-21,4633.982501097019
2023-02-22,5236.066619067299
2023-02-23,4743.104155895389
2023-02-24,4709.708048713928
2023-02-25,4472.959199222728
2023-02-26,4771.657474826464
2023-02-27,4630.807608002644
2023-02-28,5219.968673404486
2023-03-01,5089.834610091268
2023-03-02,4746.713244930203
2023-03-03,5331.470213061559
2023-03-04,5074.144499420051
2023-03-05,4809.803033105898
2023-03-06,4372.036527886796
2023-03-07,5327.42584470371
2023-03-08,4588.814588669844
2023-03-09,4535.3139202292
2023-03-10,5066.745871414633
2023-03-11,5348.194550079865
2023-03-12,5135.285673723805
2023-03-13,4969.575269871068
2023-03-14,4974.282429936984
2023-03-15,5024.729002195613
2023-03-16,5004.722531296934
2023-03-17,4908.242943741373
2023-03-18,4872.08992427114
2023-03-19,4838.153545069075
2023-03-20,4699.47931381425
2023-03-21,4793.9149894338025
2023-03-22,4511.414193319209
2023-03-23,4830.470973453115
2023-03-24,4652.7317718260065
2023-03-25,4630.220883863508
2023-03-26,4887.583846365803
2023-03-27,5130.849059580612
2023-03-28,5037.1325770640915
2023-03-29,4540.566553624605
2023-03-30,4658.114875633521
2023-03-31,5045.744572161251
2023-04-01,4662.818231241083
2023-04-02,4816.289487837629
2023-04-03,4973.301414901516
2023-04-04,4671.870835923821
2023-04-05,4889.0367481182875
2023-04-06,4603.750938423446
2023-04-07,4753.048600886377
2023-04-08,4940.215490873365
2023-04-09,4560.767343516573
2023-04-10,4970.737115135794
2023-04-11,4882.158805449526
2023-04-12,5000.195653589674
2023-04-13,4938.257816665415
2023-04-14,5170.245313364789
2023-04-15,4926.568107618381
2023-04-16,4819.910604093368
2023-04-17,4934.68097881511
2023-04-18,5023.470797931548
2023-04-19,4929.331508099122
2023-04-20,4932.58331515423
2023-04-21,4789.127849600891
2023-04-22,4802.161441524329
2023-04-23,4659.5886907235445
2023-04-24,5295.544305256701
2023-04-25,4702.524977102258
2023-04-26,4818.53302845937
2023-04-27,4819.395111481744
2023-04-28,5148.168222484082
2023-04-29,4916.442670287528
2023-04-30,5231.370903892281
2023-05-01,4853.652979020863
2023-05-02,5050.815347357623
2023-05-03,4834.747336730115
2023-05-04,5437.779611776286
2023-05-05,4778.29389321655
2023-05-06,5084.970168676341
2023-05-07,5157.080379955432
2023-05-08,5120.528159156099
2023-05-09,5008.2762969246905
2023-05-10,5027.055089107947
2023-05-11,5069.584557774833
2023-05-12,5039.340219140196
2023-05-13,5269.547774294461
2023-05-14,5527.018478249194
2023-05-15,4981.665630821975
2023-05-16,4827.559240011904
2023-05-17,5092.322536555078
2023-05-18,5634.480679630292
2023-05-19,4966.461983483075
2023-05-20,5463.7739966694835
2023-05-21,5480.337596504025
2023-05-22,5043.017021562415
2023-05-23,5276.556311767582
2023-05-24,5497.549162083997
2023-05-25,5105.236846758256
2023-05-26,5149.61857244927
2023-05-27,5083.347655642881
2023-05-28,5006.155860337843
2023-05-29,5088.746447240635
2023-05-30,4983.377220913145
2023-05-31,5244.611020346023
2023-06-01,5093.491614031804
2023-06-02,5303.9953853427305
2023-06-03,4955.868135965501
2023-06-04,5343.086586714527
2023-06-05,5453.530897801322
2023-06-06,4898.040894415997
2023-06-07,5381.607654365944
2023-06-08,5562.380890692159
2023-06-09,5085.009096340587
2023-06-10,5671.578451461594
2023-06-11,5431.027915364322
2023-06-12,5216.41233644975
2023-06-13,5356.4789212005
2023-06-14,5489.540555564732
2023-06-15,5403.3400598140215
2023-06-16,5506.172319246805
2023-06-17,5224.583825302734
2023-06-18,5452.900364473264
2023-06-19,5146.604133645356
2023-06-20,5417.426774036759
2023-06-21,5269.218471707042
2023-06-22,5313.222025175548
2023-06-23,5717.871602015734
2023-06-24,5699.233824452806
2023-06-25,5613.109080262828
2023-06-26,5283.1163263079525
2023-06-27,5448.579328529501
2023-06-28,5764.744366935449
2023-06-29,5560.71064599594
2023-06-30,6006.451200394908
2023-07-01,5631.439454387761
2023-07-02,5601.345849203953
2023-07-03,5511.239407080671
2023-07-04,5609.861088758956
2023-07-05,5562.709692327462
2023-07-06,5744.83371240743
2023-07-07,5804.515357879381
2023-07-08,5465.891567626776
2023-07-09,5366.706144082218
2023-07-10,5275.520722394759
2023-07-11,5754.112005138976
2023-07-12,5441.532352071049
2023-07-13,5241.256607143908
2023-07-14,5759.113764652357
2023-07-15,6189.492697010142
2023-07-16,5699.101979259412
2023-07-17,5877.363510420588
2023-07-18,5735.303476753759
2023-07-19,5708.352231903483
2023-07-20,5921.055600667028
2023-07-21,5688.210421258256
2023-07-22,5808.681029125643
2023-07-23,5828.388925658533
2023-07-24,5639.18501219437
2023-07-25,5979.869657807876
2023-07-26,5755.029102435589
2023-07-27,5647.331132173712
2023-07-28,5914.1379808905385
2023-07-29,5635.3925257108685
2023-07-30,5828.864280538346
2023-07-31,5829.435581205266
2023-08-01,6056.356849787305
2023-08-02,5941.920417521358
2023-08-03,5849.660779550739
2023-08-04,6025.784920174258
2023-08-05,6147.7165060344505
2023-08-06,5988.556034639437
2023-08-07,5886.256946946223
2023-08-08,5628.882967308359
2023-08-09,5685.160520002859
2023-08-10,5843.938544216204
2023-08-11,5789.746455698505
2023-08-12,5880.783250045376
2023-08-13,5935.897379033488
2023-08-14,6036.755203776152
2023-08-15,5922.823679792598
2023-08-16,6040.186260746688
2023-08-17,5961.597258781509
2023-08-18,5559.277730109912
2023-08-19,5772.023176152766
2023-08-20,5936.440863821159
2023-08-21,5728.534864269537
2023-08-22,6095.520769085787
2023-08-23,6286.590672434758
2023-08-24,6228.941178215193
2023-08-25,5947.089947605305
2023-08-26,6292.353515051573
2023-08-27,6028.210284351622
2023-08-28,5935.165578406373
2023-08-29,5883.844477439329
2023-08-30,5949.808399996129
2023-08-31,5936.278271056892
2023-09-01,6051.441076931384
2023-09-02,6052.7487059870655
2023-09-03,6024.350099985826
2023-09-04,6114.06550427265
2023-09-05,6267.573217550181
2023-09-06,6221.949180199169
2023-09-07,5737.480679413471
2023-09-08,5525.924777923003
2023-09-09,6225.64786441082
2023-09-10,5767.3085503681705
2023-09-11,5997.456585057856
2023-09-12,5809.93689184054
2023-09-13,5684.937238134756
2023-09-14,6154.823289777329
2023-09-15,6199.382429748837
2023-09-16,5933.092903719549
2023-09-17,5530.852794264356
2023-09-18,5940.301117093313
2023-09-19,6128.221902268444
2023-09-20,5754.2121300868885
2023-09-21,6086.621979148674
2023-09-22,6046.665798577816
2023-09-23,6165.186129271238
2023-09-24,6072.666370202066
2023-09-25,5853.381552876192
2023-09-26,6286.377486993317
2023-09-27,6014.248194955055
2023-09-28,6039.207530494086
2023-09-29,5856.552962324765
2023-09-30,5952.912439739996
2023-10-01,5862.795388382609
2023-10-02,6003.1790030026095
2023-10-03,6377.948026407889
2023-10-04,5758.890689391165
2023-10-05,5708.05039023909
2023-10-06,6322.3163946372115
2023-10-07,5983.3659547620055
2023-10-08,5888.394050246285
2023-10-09,6226.9978854865185
2023-10-10,5894.53357808688
2023-10-11,6377.330750486646
2023-10-12,6144.019532890642
2023-10-13,5906.992151686716
2023-10-14,6432.011818288737
2023-10-15,5875.219793455862
2023-10-16,6140.432555796672
2023-10-17,6047.362090522243
2023-10-18,6243.182651457455
2023-10-19,6290.309561729491
2023-10-20,5979.4246210387455
2023-10-21,5817.20170276071
2023-10-22,6054.58773043772
2023-10-23,5821.606360461417
2023-10-24,6354.232737156508
2023-10-25,5973.119585450893
2023-10-26,5866.8585206051275
2023-10-27,5970.824028965549
2023-10-28,5658.28446036363
2023-10-29,5727.067105345099
2023-10-30,6155.013206409109
2023-10-31,5776.954311880047
2023-11-01,5692.2178999828175
2023-11-02,6002.063757014615
2023-11-03,6124.875363384493
2023-11-04,6024.3968103385905
2023-11-05,6072.55970322547
2023-11-06,5714.6097184182945
2023-11-07,5574.101912337841
2023-11-08,6151.105048919218
2023-11-09,5778.557846557024
2023-11-10,5785.066224650928
2023-11-11,6092.896517127312
2023-11-12,5930.416761858129
2023-11-13,5902.151992351275
2023-11-14,6235.671620355701
2023-11-15,5665.559714666566
2023-11-16,5971.321583062354
2023-11-17,5788.546888103808
2023-11-18,5822.156484669811
2023-11-19,6065.331119892018
2023-11-20,5852.312239325391
2023-11-21,5849.422840075141
2023-11-22,5947.197172066279
2023-11-23,5650.553470196499
2023-11-24,5546.4693371424955
2023-11-25,5496.038365177526
2023-11-26,5302.342257414172
2023-11-27,6097.395591981945
2023-11-28,5455.983105978042
2023-11-29,5622.777513720706
2023-11-30,5602.004727624656
2023-12-01,5709.1264288965385
2023-12-02,5801.011667069356
2023-12-03,5800.122389236043
2023-12-04,5501.522917405741
2023-12-05,5574.774952879522
2023-12-06,5654.729298386221
2023-12-07,5538.445176901658
2023-12-08,5899.581664467876
2023-12-09,5666.198724203796
2023-12-10,5704.835508645301
2023-12-11,5680.260461496592
2023-12-12,5772.1742896489895
2023-12-13,5563.45321821229
2023-12-14,5257.629014681847
2023-12-15,5586.659640240848
2023-12-16,5366.1605087817115
2023-12-17,5380.404630069524
2023-12-18,5593.086143553737
2023-12-19,5713.147678423007
2023-12-20,5459.418513480426
2023-12-21,5506.60240438658
2023-12-22,5774.951924790768
2023-12-23,5472.3372960949955
2023-12-24,5934.208656416604
2023-12-25,5516.6700415862315
2023-12-26,5041.1253982785165
2023-12-27,5533.67291994789
2023-12-28,5448.9827705050075
2023-12-29,5620.4710326646245
2023-12-30,5486.952062490882
2023-12-31,5314.448851767908
2024-01-01,5187.136618865981
2024-01-02,5380.082799278917
2024-01-03,5241.712507019773
2024-01-04,5285.682001750494
2024-01-05,5509.516385247318
2024-01-06,5715.842495750752
2024-01-07,5450.906614400502
2024-01-08,5122.959163031466
2024-01-09,5441.27544430931
2024-01-10,5581.95890972669
2024-01-11,5211.015180698263
2024-01-12,5296.571787543038
2024-01-13,5316.783472951959
2024-01-14,5147.40676209418
2024-01-15,5424.655882787039
2024-01-16,5261.499099668147
2024-01-17,5360.36247267633
2024-01-18,5089.805859835262
2024-01-19,5170.744715670104
2024-01-20,5393.731183498089
2024-01-21,5165.795934972135
2024-01-22,5576.954741349521
2024-01-23,5142.928499752688
2024-01-24,5259.183387704271
2024-01-25,5392.254805632023
2024-01-26,4913.6557020379105
2024-01-27,4836.863799668892
2024-01-28,4875.697977107984
2024-01-29,5425.259131927936
2024-01-30,5054.3955428795725
2024-01-31,5668.546042808199
2024-02-01,5036.312161740402
2024-02-02,5178.446214953197
2024-02-03,5442.453254381388
2024-02-04,5527.868411567518
2024-02-05,5531.694567121702
2024-02-06,5353.938713666736
2024-02-07,5310.079298653135
2024-02-08,5216.905293321031
2024-02-09,5247.339047559002
2024-02-10,4974.832431914069
2024-02-11,4914.97031026831
2024-02-12,5071.61539024824
2024-02-13,5032.075107702447
2024-02-14,4969.4315592669955
2024-02-15,5193.464970256997
2024-02-16,5239.5057540629205
2024-02-17,5060.531942846531
2024-02-18,5332.912714361156
2024-02-19,4803.776900343352
2024-02-20,4988.244316918463
2024-02-21,4878.628213495317
2024-02-22,4643.858283007692
2024-02-23,4995.960288390515
2024-02-24,4983.637016928533
2024-02-25,5306.327170591897
2024-02-26,5125.6121612753195
2024-02-27,4790.588201818303
2024-02-28,5362.38415464405
2024-02-29,5232.077931327812
2024-03-01,5100.762854659471
2024-03-02,4935.686232222731
2024-03-03,4785.9035546770365
2024-03-04,4900.327954593412
2024-03-05,5189.667394802348
2024-03-06,5346.154591372483
2024-03-07,5275.377787677001
2024-03-08,4866.623785263324
2024-03-09,4738.308298354903
2024-03-10,4988.421318194251
2024-03-11,4604.743236909131
2024-03-12,5021.426988697553
2024-03-13,4925.811044344194
2024-03-14,4860.838590065903
2024-03-15,4633.996199886222
2024-03-16,5054.724680261441
2024-03-17,4844.7095355483825
2024-03-18,4716.688803506922
2024-03-19,4375.819788931256
2024-03-20,4944.54702379703
2024-03-21,5304.455875492235
2024-03-22,5282.39074172164
2024-03-23,4859.0307419389355
2024-03-24,4830.496335234306
2024-03-25,5045.359867350112
2024-03-26,4752.771514474034
2024-03-27,5013.8276358275225
2024-03-28,5107.882730026178
2024-03-29,5201.427147724449
2024-03-30,4937.559519267617
2024-03-31,4918.580959913351
2024-04-01,4785.619600485722
2024-04-02,4797.914924288634
2024-04-03,4920.243948516243
2024-04-04,5041.434748252331
2024-04-05,5153.2729626537375
2024-04-06,4812.686339540551
2024-04-07,5274.796817836761
2024-04-08,4925.141370014394
2024-04-09,4978.3687086740265
2024-04-10,4836.644029405298
2024-04-11,4504.849610651657
2024-04-12,5170.284069124692
2024-04-13,5144.786006788507
2024-04-14,4945.257695665157
2024-04-15,5019.189855763393
2024-04-16,5113.409321749474
2024-04-17,4702.302020746963
2024-04-18,4913.748958564723
2024-04-19,5183.31791283782
2024-04-20,4778.668302528392
2024-04-21,5093.453211467844
2024-04-22,4768.793384158802
2024-04-23,5138.914953106018
2024-04-24,5044.169327721019
2024-04-25,4734.08770483745
2024-04-26,5296.024435487017
2024-04-27,4922.265031735585
2024-04-28,4913.382118543057
2024-04-29,5121.936328803723
2024-04-30,5318.07857375538
2024-05-01,4891.852151117183
2024-05-02,5114.1527173516615
2024-05-03,5194.513086287723
2024-05-04,5254.434698475081
2024-05-05,5158.2943376863805
2024-05-06,5056.919435952348
2024-05-07,4972.250295536055
2024-05-08,5162.5626053095075
2024-05-09,4938.591426657512
2024-05-10,4576.55216668009
2024-05-11,5256.052580297427
2024-05-12,5357.558919152718
2024-05-13,4712.3273908225565
2024-05-14,4991.217846881555
2024-05-15,5325.3506881287585
2024-05-16,5621.478040167669
2024-05-17,5222.69755363451
2024-05-18,5081.596308831194
2024-05-19,5199.371347359702
2024-05-20,5519.7727175183745
2024-05-21,5124.541834079107
2024-05-22,5102.921294600475
2024-05-23,5175.321133021883
2024-05-24,5090.3966733040115
2024-05-25,5314.868707668701
2024-05-26,5624.6195301265225
2024-05-27,5373.723061099621
2024-05-28,5268.131255828578
2024-05-29,5269.803020482487
2024-05-30,5025.156164954846
2024-05-31,5524.108215672964
2024-06-01,5341.670763582021
2024-06-02,5330.951282488101
2024-06-03,6015.532053840607
2024-06-04,5446.575687152674
2024-06-05,5246.429812911251
2024-06-06,5321.524821155321
2024-06-07,5646.536234036851
2024-06-08,5449.591382186381
2024-06-09,5149.40837843058
2024-06-10,5631.069900406154
2024-06-11,5323.785890493633
2024-06-12,5842.29229197555
2024-06-13,5693.884786203318
2024-06-14,5398.6746023997885
2024-06-15,5754.624393104555
2024-06-16,5522.289646024088
2024-06-17,5689.582934690492
2024-06-18,5626.293596485248
2024-06-19,5370.4006553083245
2024-06-20,5421.2900335365075
2024-06-21,5766.320177209733
2024-06-22,5503.697900552339
2024-06-23,5500.242107685553
2024-06-24,5400.256940211521
2024-06-25,5686.298692361161
2024-06-26,6024.3660023170905
2024-06-27,5408.618244088757
2024-06-28,5637.211154602511
2024-06-29,5925.029403481654
2024-06-30,5636.8476082597435
2024-07-01,5753.410385155894
2024-07-02,5460.5839942917955
2024-07-03,5768.814327244029
2024-07-04,5655.774806602661
2024-07-05,5900.357976205684
2024-07-06,5950.652104833413
2024-07-07,6241.002188132089
2024-07-08,5848.879369436489
2024-07-09,5807.9210603318525
2024-07-10,5791.390600071935
2024-07-11,5691.572414743686
2024-07-12,5839.531494426742
2024-07-13,5722.317761718358
2024-07-14,5824.5849887775075
2024-07-15,6063.835668688982
2024-07-16,5608.356842474331
2024-07-17,6046.913317270055
2024-07-18,6091.553176009684
2024-07-19,5813.626598671258
2024-07-20,5421.8943502942675
2024-07-21,5733.638168892377
2024-07-22,6123.448273731552
2024-07-23,5868.229490463204
2024-07-24,5681.600741441589
2024-07-25,5789.066069529027
2024-07-26,6066.604169373191
2024-07-27,6016.182725816734
2024-07-28,5867.299702235137
2024-07-29,5849.863166701583
2024-07-30,5852.907750725342
2024-07-31,5754.695699721288
2024-08-01,6270.055908839256
2024-08-02,5890.202077457499
2024-08-03,6205.6633644993
2024-08-04,6273.938206615478
2024-08-05,6176.656152998657
2024-08-06,5897.862360433937
2024-08-07,6071.996231845713
2024-08-08,5993.34413133975
2024-08-09,5824.243112941112
2024-08-10,6076.520752474683
2024-08-11,5782.369552410504
2024-08-12,6262.1032717463795
2024-08-13,5937.8931934451275
2024-08-14,6077.155366578984
2024-08-15,6099.543506290676
2024-08-16,5996.921381078669
2024-08-17,6171.709803675742
2024-08-18,5964.909523592012
2024-08-19,6239.517834456931
2024-08-20,5801.277876788408
2024-08-21,6100.810938995828
2024-08-22,6468.226305777675
2024-08-23,5885.122542954614
2024-08-24,5954.229527686376
2024-08-25,6196.9898576133655
2024-08-26,6134.39314929912
2024-08-27,6172.708792484693
2024-08-28,6204.362436177051
2024-08-29,6237.246631006109
2024-08-30,6335.853603156382
2024-08-31,6199.321563841989
2024-09-01,6072.382378853384
2024-09-02,6258.2556361956895
2024-09-03,6506.6542573024235
2024-09-04,6102.9172133163975
2024-09-05,5937.132492176776
2024-09-06,6355.876406960847
2024-09-07,6112.6327721126745
2024-09-08,5704.249972960159
2024-09-09,6310.168625481339
2024-09-10,6035.344028245608
2024-09-11,6125.85284059158
2024-09-12,6211.729391764562
2024-09-13,6184.630680092185
2024-09-14,6289.441761116115
2024-09-15,6061.297709750925
2024-09-16,6251.682412328555
2024-09-17,6097.640671227026
2024-09-18,6297.623197365436
2024-09-19,6273.067940644325
2024-09-20,5962.862254783924
2024-09-21,6366.924191647421
2024-09-22,6042.135140328211
2024-09-23,6310.361856175465
2024-09-24,6221.45280373277
2024-09-25,6514.699922019443
2024-09-26,6101.260913086078
2024-09-27,6074.805079172434
2024-09-28,6139.322632961857
2024-09-29,6080.932933411443
2024-09-30,6299.7443115764
2024-10-01,5814.506093299977
2024-10-02,5924.86984655015
2024-10-03,5919.710333661598
2024-10-04,6320.824188209153
2024-10-05,6470.205003654874
2024-10-06,6104.340846484884
2024-10-07,6088.444253340265
2024-10-08,6133.027380629939
2024-10-09,6348.03234655589
2024-10-10,5926.658180939144
2024-10-11,6156.108155169745
2024-10-12,6299.613959272342
2024-10-13,6200.769009623606
2024-10-14,6134.279101376278
2024-10-15,6292.222699908239
2024-10-16,5546.857115841098
2024-10-17,6218.409457483877
2024-10-18,5947.192185758636
2024-10-19,5706.8972118543015
2024-10-20,6170.125796734943
2024-10-21,6337.325010882488
2024-10-22,6029.6597314863
2024-10-23,6242.13019709177
2024-10-24,6368.268170832075
2024-10-25,6302.905721584359
2024-10-26,6361.880873666845
2024-10-27,6176.135216483948
2024-10-28,6036.476640827547
2024-10-29,5694.537262440791
2024-10-30,5959.120670048336
2024-10-31,5832.950777455967
2024-11-01,6428.921750008721
2024-11-02,5952.557369965425
2024-11-03,6005.247109562474
2024-11-04,6083.647241272401
2024-11-05,5974.689225406677
2024-11-06,6297.4742537723605
2024-11-07,5826.30844618123
2024-11-08,5982.0153053729
2024-11-09,5786.738710802329
2024-11-10,5663.25318651336
2024-11-11,5796.816941796939
2024-11-12,5903.567078525271
2024-11-13,5816.810706472032
2024-11-14,5755.779164767823
2024-11-15,5604.490064711739
2024-11-16,5860.5231485986515
2024-11-17,5567.493954090959
2024-11-18,6011.648627347432
2024-11-19,5867.233038654366
2024-11-20,5550.253324372228
2024-11-21,5770.853889194345
2024-11-22,5673.112734986959
2024-11-23,5878.1461726941325
2024-11-24,6073.090293186362
2024-11-25,5420.579081360223
2024-11-26,5809.159381823364
2024-11-27,5744.59822000905
2024-11-28,5901.296253727954
2024-11-29,5800.006713249978
2024-11-30,5597.251222986954
2024-12-01,5674.053437428172
2024-12-02,5568.822520203396
2024-12-03,5933.339832839249
2024-12-04,5712.461625371192
2024-12-05,6078.451445439163
2024-12-06,5676.051239375443
2024-12-07,5536.431195881785
2024-12-08,5365.26085535358
2024-12-09,5297.232016184148
2024-12-10,5330.857019162012
2024-12-11,5690.904848354222
2024-12-12,5728.993911117536
2024-12-13,5300.757263866591
2024-12-14,5785.729712705543
2024-12-15,5499.81967720339
2024-12-16,5615.4865688165855
2024-12-17,5898.257465453803
2024-12-18,5744.858927309387
2024-12-19,5501.458068552047
2024-12-20,5366.597356783729
2024-12-21,5104.14585559786
2024-12-22,5380.355996348798
2024-12-23,5471.645985814986
2024-12-24,5306.132207029686
2024-12-25,5467.026556691219
2024-12-26,5498.374972318737
2024-12-27,5427.779897166836
2024-12-28,5332.519965683383
2024-12-29,5486.046726630236
2024-12-30,5530.528178478545
2024-12-31,5213.916450635285
